"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Cell.Ellipticity..oblate..mean",0.00722093395157172,1,5.0119247296709e-15,9.85831524181261e-06,2.54947273370276e-08,4.4641009542929e-14,7.96269578012894e-10,3.18858899521544e-07,0.126217752933215,1,8.94672694012413e-06,0.0007322238418773,0.318606452023202,1,0.014190673828125
"ATM.Cell.Ellipticity..oblate..SD",5.56219774521474e-13,1,8.13146259939123e-08,1,NA,NA,8.67999935256776e-14,9.05910482499226e-05,1,1,6.28642946653822e-11,1,0.00442746277169558,1,1
"ATM.Cell.Ellipticity..prolate..min",0.0150211088216306,1,1.4370175676115e-14,0.112003476936191,5.14871281454389e-09,2.09803472928938e-15,4.0517384673886e-10,1.54637361040736e-08,0.0198355486613028,1,2.21872839110261e-05,0.661316837125443,1,1,0.720062255859375
"ATM.Cell.Ellipticity..prolate..max",1,1,1,0.196310555602393,1,5.57980916982957e-14,0.478901843193986,1,1,1,1,1,0.420561047722139,1,0.40863037109375
"ATM.Cell.Ellipticity..prolate..mean",0.479784199524536,1,1.92769479293135e-08,0.0384179507716121,0.00187797072547143,2.44370827035592e-15,4.18840950343872e-06,0.00147533434457121,0.732339500506198,1,0.0621755741260679,0.525840314199374,0.424206051567044,1,0.355865478515625
"ATM.Cell.Ellipticity..prolate..SD",5.72528571250528e-10,1,6.73058535533608e-09,0.470990345860257,NA,NA,8.66567694222101e-17,0.0152613012632159,1,1,6.60925033893309e-11,0.707232796661682,0.261007725866709,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",4.80946905504393e-07,1,1,0.0894307694208678,1,2.98781597205548e-15,6.74239840661638e-13,0.342736697948509,1,1,1,1,0.000197858772248934,1,0.720062255859375
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",3.06853851860536e-12,0.070007240101719,1.30888060171316e-10,0.00150248874252325,3.27055870414746e-13,2.38225722272233e-15,8.5319294098927e-05,0.000118224075900937,1,1,0.0282889737897329,1,6.14721331942524e-05,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",2.37262141279413e-10,0.678081319686521,0.000157416998112793,0.0154538166075389,8.53177815027164e-07,2.80626858849142e-15,3.72365803003839e-10,1,1,1,1,1,0.000103439218735348,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",6.41409875218689e-12,3.28009934823001e-05,9.45013010548739e-08,0.000235377517110379,NA,NA,5.1608666121274e-11,0.00961738404587507,1,1,6.60925033893309e-11,1,0.0172266124002192,0.0431490149348974,1
"ATM.Cell.Sphericity.min",4.54281184899433e-06,1,9.57978117649459e-05,0.0255040145729009,9.81441760336133e-05,2.23277034968785e-10,0.0351606791416566,1,0.000120260895477998,1,0.199161589803797,0.000288641337586784,2.58534262246627e-07,0.0881712418049573,1
"ATM.Cell.Sphericity.max",0.341490869654751,1,5.0119247296709e-15,0.0013735999047355,1,9.95361080009749e-13,0.623696988262391,0.000132274856120971,1,1,1.25825637578612e-05,3.68360605171663e-06,1.0863113434969e-07,0.159532357938588,1
"ATM.Cell.Sphericity.mean",0.00129222742314298,1,7.14039426122454e-11,0.00384404601154772,1,1.737086115168e-11,1,0.586495218423754,0.00570240044605456,1,0.00190552510653761,1.4571152641519e-05,1.19134443779877e-07,0.0881712418049573,1
"ATM.Cell.Sphericity.SD",2.90162495177981e-09,0.0678071808968754,1,0.8588719999062,NA,NA,2.76790687657535e-15,1,0.49620913923708,1,1.66089120499664e-12,1,1,1,1
"ATM.Cell.Volume.frac.min",9.44375741470294e-16,0.604383126364745,6.73581536980111e-18,1,2.87054520322995e-16,2.9700767267766e-18,1.11926376798325e-07,4.41642877146746e-12,0.0268559777453754,1,0.00137721623793035,7.65444241895126e-05,9.36050398988037e-06,0.0312691424041986,1
