"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",1.80286300085915e-12,0.839937142180554,2.74965401044189e-05,0.018900046378547,3.08464296418687e-07,0.420818364366072,3.66807228991244e-06,1,1,1,1,1,3.61534328479596e-06,1,1
"ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",1.30057623472354e-14,0.0318939435744885,4.89649283098748e-07,0.0400449749110281,NA,NA,1,0.000493113348471169,1,1,5.12431449987355e-07,1,0.0807085492586837,0.28410440740546,1
"ATM.Cell.Sphericity.min",8.7902736204703e-07,1,0.000219212314190303,0.101181781274362,2.67337773231816e-05,1,0.13162942623071,1,2.8950119519816e-06,1,0.0473935186961729,9.95813160429342e-06,4.40249503723294e-11,0.0495476826359295,1
"ATM.Cell.Sphericity.max",0.268940317352222,1,1.18973075256096e-24,0.0108546984614705,0.759264626283095,0.621269401904485,0.110354682200726,5.57743992120832e-05,0.598054019856622,1,8.31969821630091e-07,2.61013628123678e-09,3.22012156515307e-11,0.179033133225556,1
"ATM.Cell.Sphericity.mean",0.000537792469207,1,8.8474949223296e-15,0.0225002866168109,1,1,1,1,0.000787544336814906,1,0.000263763516854381,3.95633406411428e-08,5.05901895980171e-12,0.0658914548505552,1
"ATM.Cell.Sphericity.SD",1.84379595344482e-08,1,0.525219793809682,1,NA,NA,5.68646491436478e-11,0.287889194437816,0.0722142819259845,1,7.06210569274128e-13,1,1,1,1
"ATM.Cell.Volume.frac.min",3.46945105254521e-23,1,2.0132527952716e-58,1,1.21438746907495e-34,3.19746348392682e-18,2.94935274885891e-09,1.67335821492562e-21,0.0134085983801498,0.274881471014837,0.0010228496185869,5.15196013598141e-06,3.05189631544835e-08,0.137603407532253,1
"ATM.Cell.Volume.frac.max",1.34139675299037e-13,1,4.38331037927812e-19,1,1.02134707151525e-10,3.580499223476e-11,1,0.0117716034162863,1,0.596534890046362,0.881419574997431,0.00808269130690967,4.11818715277975e-08,1,1
"ATM.Cell.Volume.frac.mean",5.26009645760755e-31,1,4.52379439078225e-56,1,8.22462296143258e-24,5.78005078869731e-22,0.0362393852256244,1.22410956842852e-21,1,1,1,0.00026580887459451,1.21792571250722e-11,0.0678586424495372,1
"ATM.Cell.Volume.frac.SD",0.0124482878964858,0.830792068699475,2.4845392389085e-06,1,NA,NA,1.01694730566187e-06,0.000202148044049076,0.128589716045624,0.16567496671209,6.65422123423068e-25,1,1,0.477245124150582,1
"ATM.Nucleus.Ellipticity..oblate..min",0.317377055826068,1,5.72486556427541e-27,0.0461870103780537,3.008161633609e-09,3.34166570309913e-05,0.00151084574963335,0.000328832848151758,0.0136235104612534,1,1,0.000864307060120393,0.00507667838574568,0.394920643649845,0.195068669823032
"ATM.Nucleus.Ellipticity..oblate..max",0.231256251843439,1,1,0.0287638167225813,1,1.00525261305172e-09,0.315984410188966,0.262976678035095,0.743850291334239,1,3.93105848925033e-09,0.107372753310521,0.000278306016725971,0.00695899730469161,0.294170890769149
"ATM.Nucleus.Ellipticity..oblate..mean",0.113649594605576,1,5.03018777775454e-09,0.0164113030935372,0.0301006035021657,1.58103599569832e-07,1,1,1,1,0.0371290509321505,0.00519552019011941,0.00033578355086319,0.0233310053703827,0.132124304154252
"ATM.Nucleus.Ellipticity..oblate..SD",1,1,1,0.224839577683571,NA,NA,0.00129299618612033,0.381992880698884,0.0169601559591486,1,0.00247860614123975,1,1,1,1
"ATM.Nucleus.Ellipticity..prolate..min",0.945739648236228,1,1,1,1,0.000393247341665443,0.0034870440971839,1,0.531498686221936,0.42690805450162,9.46181440189558e-06,1,9.16417864604443e-05,0.0285594100430809,1
"ATM.Nucleus.Ellipticity..prolate..max",0.567726517756201,1,6.74991682095856e-20,1,2.37434997443478e-17,6.05697652323959e-05,0.342724245986763,0.000104065587542415,1,1,1,0.107277794434949,4.90894263950375e-06,0.331558895602478,0.473018656832173
"ATM.Nucleus.Ellipticity..prolate..mean",0.528200192430686,1,7.39237192096563e-09,1,5.22301032720462e-06,2.52129089257549e-05,1,0.264081525949501,1,1,0.567890852961477,0.296919449503675,1.87961040074022e-06,0.0573329044423288,0.582041177871301
"ATM.Nucleus.Ellipticity..prolate..SD",0.122728329382091,1,2.73745418986854e-06,0.841750959277394,NA,NA,2.9400027947978e-10,0.342656566962234,0.598054019856622,1,1.29828124189468e-10,1,0.305026474499999,1,1
"ATM.Nucleus.Sphericity.min",1,1,1,1,0.000670016101177571,2.5091368910194e-05,1.2801089003163e-08,0.448471507123065,1,1,0.165357577267523,0.00801499489065752,0.0132264582413491,0.00506235218951911,0.00371093349564668
