"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15"
"ATM.Cell.Sphericity.max",1.06263891161592e-15,2.93183221476855e-06,1.42233318278565e-17,7.20223053019735e-13,0.00271813274043276,5.73905611915453e-18,0.118422782840932,1.10786650659695e-09,1,0.00193864570871119,0.0658724515502395,1.45265809375805e-08,5.63212735540087e-05,1,1
"ATM.Cell.Sphericity.mean",3.08699634831822e-17,5.06192988434453e-05,2.72455884931898e-16,2.63736572387042e-12,2.54171739791662e-08,5.90539600096013e-18,8.47753894132534e-05,2.06249379412023e-06,1,0.0265670687033051,1,3.12182408094964e-08,3.26480707866568e-05,1,1
"ATM.Cell.Sphericity.SD",0.00390287114905758,1,4.64239080805847e-05,1,NA,NA,9.49348775962519e-17,6.66494821319187e-05,0.000247890735522953,0.339929426472721,1.63163805381925e-12,1,1,1,1
"ATM.Cell.Volume.frac.min",2.44501270682985e-19,3.26150758488615e-07,7.50832971069174e-18,0.0221956964390824,2.65122152942486e-16,6.70637200337208e-18,1.43815663941959e-10,2.76398294445681e-11,1,1,3.09576683999451e-06,0.233465320157165,2.73274987250028e-07,0.00167262274771929,1
"ATM.Cell.Volume.frac.max",2.13142696076672e-19,1.01803890616881e-08,4.75810115782145e-07,0.000288021479065729,4.48250954687361e-15,6.32762540272596e-18,0.235204365809239,1,2.0719894046331e-05,0.00010730606513277,1,1,8.96322513362895e-08,0.00205637328326702,1
"ATM.Cell.Volume.frac.mean",1.50344492107461e-19,1.04319450031492e-09,9.40774496672728e-18,0.000167350971824823,2.89026508968977e-16,6.70637200337208e-18,4.1109974259811e-07,1.92280336309524e-10,0.123555850575608,0.0757788368375053,0.00979625108952903,1,6.02656818952855e-08,2.77338549494743e-05,1
"ATM.Cell.Volume.frac.SD",1,1,1.87017979855504e-12,1,NA,NA,3.21671306778652e-15,4.27546541498044e-08,3.39430684844256e-05,0.00547375245648085,1.63163805381925e-12,1,1,1,1
"ATM.Nucleus.Ellipticity..oblate..min",2.09931026650074e-06,1,1.7900671176303e-10,1,4.97615911626049e-11,6.70637200337208e-18,5.60435266491778e-06,0.633376269982326,1,1,0.195699916439297,1,5.46622343995844e-05,0.0140653029084205,1
"ATM.Nucleus.Ellipticity..oblate..max",1.02050095208105e-07,3.96323296363416e-05,0.0668516418899052,1,0.307720668851103,6.70637200337208e-18,1,5.14043375429164e-06,0.000245440235211897,0.0292499170598772,0.00262449493006173,1,2.18847313571039e-06,3.28244641423225e-05,1
"ATM.Nucleus.Ellipticity..oblate..mean",4.1182254140027e-08,0.00454915188834597,1,1,5.75160892714556e-06,6.70637200337208e-18,0.100000860148641,1,0.461606394259875,0.0868558885651548,1,1,4.53772486667848e-06,0.000170571729540825,1
"ATM.Nucleus.Ellipticity..oblate..SD",0.595916310036746,0.0274522769971963,2.77212365379463e-06,1,NA,NA,8.3548828990242e-17,1.39121345887687e-06,8.2904227742281e-06,1,1.63163805381925e-12,1,0.962792698386827,1,1
