"","Df","Sum Sq","Mean Sq","F value","Pr(>F)","Sum Sq_residual","Mean Sq_residual","FDR"
"TVC.Cell.Ellipticity..prolate..min",14,1.35111328932633,0.0965080920947382,18.0943008557771,3.71371643974227e-41,6.12299367672924,0.00533361818530422,4.72654819603562e-41
"TVC.Cell.Ellipticity..prolate..max",14,1.99883371259099,0.142773836613642,15.6878064276731,2.14390302861485e-35,10.4478828947899,0.00910094328814453,2.60996890440069e-35
"TVC.Cell.Ellipticity..prolate..mean",14,0.36134054218854,0.0258100387277528,5.2581579674976,9.4014187591359e-10,5.6350388563091,0.004908570432325,9.48611622543442e-10
"TVC.Cell.Ellipticity..prolate..SD",14,0.417551420651631,0.0298251014751165,12.5536533939799,9.34535997982436e-28,2.72743044744673,0.00237581049429158,1.05725284620235e-27
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",14,0.296234295667618,0.021159592547687,9.78389628687583,6.58755932973639e-21,2.48277491221253,0.00216269591656144,7.23339847971055e-21
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",14,1.98934492226629,0.142096065876164,32.3992491994623,2.69437761872737e-73,5.03487851281885,0.00438578267667147,3.81987713034767e-73
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",14,0.655386302496507,0.0468133073211791,28.508029503088,6.54129590081532e-65,1.88514175625124,0.00164210954377286,9.04475482581871e-65
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",14,0.145798053602447,0.0104141466858891,12.6738509485815,4.73293423127775e-28,0.943315527688038,0.000821703421331044,5.40906769288885e-28
"TVC.Cell.Sphericity.min",14,1.29413175807469,0.092437982719621,18.3105825778471,1.1397965268678e-41,5.79549032429542,0.00504833651942109,1.46732426447349e-41
"TVC.Cell.Sphericity.max",14,0.755478354965853,0.0539627396404181,24.3303503355961,1.29497111057776e-55,2.54617069843693,0.00221791872686144,1.76874102908182e-55
"TVC.Cell.Sphericity.mean",14,0.824894510191696,0.058921036442264,21.6771248822991,1.50796043207361e-49,3.1204022767315,0.00271812045011454,1.98695962814405e-49
"TVC.Cell.Sphericity.SD",14,0.0807495431494423,0.00576782451067445,6.7940070814284,1.69191846746616e-13,0.974603420175145,0.000848957683079394,1.77098007809542e-13
"TVC.Cell.Volume.frac.min",14,1.43207685386209,0.102291203847292,94.0499115427718,4.13487381259704e-179,1.24859556048904,0.00108762679485108,8.90588205790131e-179
"TVC.Cell.Volume.frac.max",14,2.6826911270422,0.191620794788729,103.835552487452,1.77042906599571e-192,2.11854867767034,0.00184542567741319,4.21889479556426e-192
"TVC.Cell.Volume.frac.mean",14,1.50685173352198,0.107632266680142,106.383033676584,7.6141222609637e-196,1.16148071622439,0.00101174278416759,1.85387324614768e-195
"TVC.Cell.Volume.frac.SD",14,0.230426720906155,0.0164590514932968,40.7518796674037,1.88304210224631e-90,0.46365937641444,0.000403884474228606,2.77500941383667e-90
"TVC.Nucleus.Ellipticity..oblate..min",14,0.785106216548997,0.0560790154677855,14.7383966220284,4.26747575729876e-33,4.3680945361991,0.00380496039738598,5.13932564319851e-33
"TVC.Nucleus.Ellipticity..oblate..max",14,1.10470649413875,0.0789076067241961,11.4365560616627,5.30203498499388e-25,7.92073523104014,0.00689959514898967,5.93827918319314e-25
"TVC.Nucleus.Ellipticity..oblate..mean",14,0.253515062530491,0.018108218752178,5.50432419212706,2.39494540514039e-10,3.77670980158365,0.00328981690033419,2.43848986705204e-10
"TVC.Nucleus.Ellipticity..oblate..SD",14,0.26288543756705,0.0187775312547893,9.69525317790888,1.09336491122977e-20,2.22341856214914,0.001936775751001,1.18890165104596e-20
"TVC.Nucleus.Ellipticity..prolate..min",14,0.86379643078823,0.0616997450563022,9.19933646516181,1.86270444981111e-19,7.69961046569776,0.00670697775757644,2.00598940748888e-19
"TVC.Nucleus.Ellipticity..prolate..max",14,2.12789879548137,0.151992771105812,17.0747625347096,9.97268964403314e-39,10.2190411652738,0.00890160380250331,1.24104582236857e-38
"TVC.Nucleus.Ellipticity..prolate..mean",14,0.53967477300288,0.0385481980716343,6.58951784095056,5.38709412394999e-13,6.71571615015955,0.00584992696006929,5.53536276956329e-13
"TVC.Nucleus.Ellipticity..prolate..SD",14,0.376341078614226,0.0268815056153018,13.7735889641854,9.55874926781991e-31,2.24051759687398,0.00195167038055224,1.12692622946929e-30
"TVC.Nucleus.Sphericity.min",14,0.103814994375821,0.00741535674113007,13.6146422168372,2.33814583618469e-30,0.625270161583058,0.000544660419497437,2.72783680888213e-30
"TVC.Nucleus.Sphericity.max",14,0.0480338120320507,0.00343098657371791,16.7216595538938,6.98520994695958e-38,0.235549143548432,0.000205182180791318,8.59718147318102e-38
"TVC.Nucleus.Sphericity.mean",14,0.0438492475158912,0.00313208910827794,12.7956995684052,2.37567629597787e-28,0.281003651037675,0.00024477669951017,2.74304891906723e-28
"TVC.Nucleus.Sphericity.SD",14,0.0108636819182406,0.000775977279874329,7.73153639168812,8.17356892733593e-16,0.115219262015428,0.000100365210814833,8.63622377227947e-16
"TVC.Nucleus.Volume.frac.min",14,1.34911468800961,0.096365334857829,76.9475270934552,6.85400915028837e-154,1.43769928151722,0.00125235129052023,1.27941504138716e-153
"TVC.Nucleus.Volume.frac.max",14,3.0804091293406,0.220029223524328,86.6257654649674,1.80062751678082e-168,2.91591707444226,0.00253999745160475,3.60125503356163e-168
"TVC.Nucleus.Volume.frac.mean",14,1.67462855485032,0.119616325346451,113.285270200252,9.57515992599907e-205,1.21215707262726,0.00105588595176591,2.49399514351604e-204
"TVC.Nucleus.Volume.frac.SD",14,0.282468016664769,0.0201762869046263,23.852067662053,1.57188617680718e-54,0.971084674699325,0.0008458925737799,2.12109941930607e-54
"ATMgroup.Ellipticity..oblate.",14,1.88353433972701,0.134538167123358,22.3450821158195,4.35815382076411e-51,6.91202722178722,0.00602092963570316,5.81087176101882e-51
"ATMgroup.Ellipticity..prolate.",14,27.7027707347077,1.97876933819341,100.764749578824,2.3283948562948e-188,22.54386786789,0.0196375155643641,5.32204538581668e-188
"ATMgroup.Sphericity",14,28.7798919519291,2.05570656799494,260.07019249404,0,9.07428535898928,0.00790442975521714,0
"TVCgroup.Ellipticity..oblate.",14,3.67861639850829,0.262758314179164,14.0254576648778,2.3203548437224e-31,21.507073201116,0.0187343843215296,2.76467811166924e-31
"TVCgroup.Ellipticity..prolate.",14,2.79051613328683,0.19932258094906,10.7928162534438,2.07467156391308e-23,21.2013544524588,0.0184680787913404,2.30062589265609e-23
"TVCgroup.Sphericity",14,2.1976933144238,0.156978093887414,17.1309981913701,7.3176510727969e-39,10.5195768378246,0.00916339445803534,9.20872943992419e-39
"TVC.Volume",14,51.0240217727024,3.64457298376446,483.690358496807,0,8.65009961820279,0.00753492998101289,0
"ATM.Volume",14,51.0240217727024,3.64457298376446,483.690358496807,0,8.65009961820279,0.00753492998101289,0
