d,k,MSE,ES,NES,precision,recall
16,21,0.049908269779390696,0.4088880415797669,1.4047476054840042,0.11505023637041384,0.0006428485875451899
17,21,0.04972701608313669,0.4560963482120328,1.5404520023929158,0.11530480339275415,0.0006415840423261301
18,21,0.04961115532304487,0.4270449174174456,1.4375326515661608,0.1155091067969643,0.0006418235991939366
19,21,0.049353713656500486,0.45253268875728525,1.5206661093570748,0.11789847963733688,0.0006532684985187069
20,21,0.048839965373381,0.43791010883381704,1.4925349180583607,0.11650256207115596,0.0006440255453474686
21,21,0.04869231036695913,0.43339731887114585,1.4808316051175883,0.11496902576668998,0.0006349528035098227
22,21,0.048346760367757605,0.43881509452381845,1.491110973532525,0.11632614911158122,0.0006397371955408334
23,21,0.04864840599262062,0.4260879266052594,1.428204997327798,0.11569427021614123,0.0006365617276583571
22,16,0.05176324704872521,0.4118596332463791,1.3553720253664134,0.11718894711684387,0.0006378067372651723
22,17,0.05090147482214308,0.4128182720042174,1.3686819261672192,0.11605122398368134,0.0006331170353729948
22,18,0.0504347637969041,0.4155317206550729,1.3899499882054331,0.11569395965691452,0.000633264884714039
22,19,0.049753164397578445,0.41392938639103516,1.3938129216152666,0.11562975825600239,0.0006335122534273594
22,20,0.04886512677157277,0.4227140436884316,1.4330508177175234,0.11683740334216464,0.000641338771789333
22,21,0.048346760367757605,0.43881509452381845,1.4757754792198345,0.11632614911158122,0.0006397371955408334
22,22,0.047965484999298355,0.43104315652063085,1.4649740354911487,0.11567799480454105,0.0006376702439538183
22,23,0.047391355592669736,0.4414061538198322,1.504076990469706,0.11573315965905043,0.0006394726337397041
22,24,0.04719509154780637,0.4344310351509299,1.4793716448961238,0.11624596151729143,0.0006435100195848153
22,25,0.046972669897894545,0.4278824091100133,1.4896281100224305,0.11569724779772732,0.0006416707355022368
22,26,0.04637637666124846,0.42570200205158704,1.4849468551793699,0.11504288886469735,0.0006380415828142327
17,26,0.04792739674478553,0.4243508563933149,1.4519514414267103,0.11403696295751453,0.000637777409502018
18,26,0.04755000699115679,0.4254661763852014,1.469792158530962,0.11394956657472222,0.0006364035024485671
19,26,0.04756611976076338,0.43168829952378907,1.4988662803818753,0.11467854880552064,0.0006392871232115861
20,26,0.04681195285827218,0.4347250057761657,1.5063176850035658,0.11369191294675952,0.0006326095265928553
21,26,0.046618986691291595,0.4326239893932735,1.520394393683294,0.11364046651070613,0.0006320290253769827
22,26,0.04637637666124846,0.42570200205158704,1.4866249119809565,0.11504288886469735,0.0006380415828142327
23,26,0.046504627105974944,0.4094672789417284,1.4255118926069181,0.11556714274687309,0.0006403506987755774
24,26,0.0467809431867358,0.43017198664534806,1.4886685603361989,0.11650839042375194,0.0006461694292511876
25,26,0.04680800702275275,0.4360698824270832,1.5220301724234289,0.11797489490745848,0.0006524700569689794
26,26,0.046983039452062975,0.43691223854076355,1.5089048173358357,0.11820725725628499,0.0006543672867357573
27,26,0.046720064348025246,0.41573656923462265,1.4301515289403817,0.11701670886866129,0.0006450498508124466
22,21,0.048346760367757605,0.43881509452381845,1.478772099968428,0.11632614911158122,0.0006397371955408334
22,22,0.047965484999298355,0.43104315652063085,1.453286701425871,0.11567799480454105,0.0006376702439538183
22,23,0.047391355592669736,0.4414061538198322,1.5098500757153692,0.11573315965905043,0.0006394726337397041
22,24,0.04719509154780637,0.4344310351509299,1.4765560828659554,0.11624596151729143,0.0006435100195848153
22,25,0.046972669897894545,0.4278824091100133,1.486345474090768,0.11569724779772732,0.0006416707355022368
22,26,0.04637637666124846,0.42570200205158704,1.4863981785880422,0.11504288886469735,0.0006380415828142327
22,27,0.04618565714092436,0.4253391173792709,1.4733678930882765,0.11540592666533121,0.0006409514693775905
22,28,0.04590520059014502,0.42078243992513553,1.4891528643634584,0.11540173455444909,0.000640928186867694
22,29,0.0456099954195832,0.4107763854271961,1.4388825635032267,0.11544090600898602,0.0006414446431408434
22,30,0.04517336553662535,0.40913434383063507,1.4384660685968946,0.11494500575196762,0.0006386891851806308
22,31,0.044981635883848806,0.40345275815030573,1.4307228188173475,0.11383898742837553,0.000633722639587711
17,31,0.04681935975685524,0.4168515469038992,1.4782980211621948,0.11279677227859586,0.0006323016446319159
18,31,0.046301972364948235,0.41886966881333354,1.4784263020113668,0.11271895778008793,0.0006309898779971573
19,31,0.04564428672317083,0.4321858979023201,1.5197165082786657,0.11222797316133194,0.0006264978927228071
20,31,0.04529237919689158,0.4193061090201392,1.487381336480528,0.11324458509426469,0.0006318797793932421
21,31,0.04513274910751695,0.42320556666134185,1.4911135551694559,0.11385275455790575,0.00063497844034874
22,31,0.044981635883848806,0.40345275815030573,1.4350114877208116,0.11383898742837553,0.000633722639587711
23,31,0.044916090776416256,0.4090166559243942,1.4477481715439129,0.11522405836297396,0.0006414330982672753
24,31,0.04561617681854741,0.41568708176877506,1.459529326748327,0.11574817041740565,0.0006449501386225763
25,31,0.0457513010909525,0.424307031833262,1.4782751003109946,0.1159011443152811,0.0006446021345289264
26,31,0.04541839393528901,0.42383339443845985,1.4950906185389676,0.11627691437324054,0.0006457888366370138
27,31,0.04535413906272506,0.412741284245266,1.4598825118305663,0.11440330784303765,0.0006341981743168165
23,26,0.046504627105974944,0.4094672789417284,1.4240740810105583,0.11556714274687309,0.0006403506987755774
23,27,0.046223593404161434,0.4160779509355199,1.432635021640754,0.11560351423757118,0.0006417495249429143
23,28,0.04600387921215573,0.41551323034422727,1.4470448082456993,0.1168161615379657,0.0006490862177135965
23,29,0.04579582846462828,0.4051839074991222,1.4310958133771625,0.11647835214592325,0.0006478123651258445
23,30,0.0454488953272826,0.40633061859505404,1.4439303947159772,0.11564105517482688,0.0006437544499085428
23,31,0.044916090776416256,0.4090166559243942,1.4622231013016154,0.11522405836297396,0.0006414330982672753
23,32,0.044907482690527564,0.41160765796809695,1.4426779690648706,0.1145363412892041,0.0006384943730856734
23,33,0.04492205001354074,0.4082617053177482,1.442714186586139,0.11440359712035256,0.00063864302719587
23,34,0.044792448238520396,0.4071409753733751,1.462631050604462,0.11362227576164541,0.0006342814035205881
23,35,0.04469494737396774,0.4216764105223374,1.5029714537458916,0.11323590165477433,0.0006324177141013014
23,36,0.04454281645696587,0.4137140618759162,1.494890120870015,0.11297710092308683,0.0006318498922723749
18,36,0.0453920034679275,0.408599348665753,1.4778849019643718,0.11218240535540291,0.0006282767746124876
19,36,0.04484090862273266,0.41005862705769863,1.4941603661843215,0.11197215113190342,0.0006265194051930611
20,36,0.04447113790442213,0.4298331059738908,1.5452123046775417,0.11210867175665186,0.0006272832810295914
21,36,0.04449872203680313,0.40985195487066745,1.4894932139737276,0.11257305905761568,0.0006295901971033045
22,36,0.04447869215950733,0.40763686660918574,1.4647903881070026,0.1130595297628094,0.0006317254210808012
23,36,0.04454281645696587,0.4137140618759162,1.492199672454001,0.11297710092308683,0.0006318498922723749
24,36,0.04486017519545275,0.40496104715477704,1.4368655459901565,0.11280040417592242,0.0006305696103108533
25,36,0.04493827587621339,0.3960360771379342,1.4247106791605302,0.11337277083693736,0.0006328885751093609
26,36,0.04427670672794663,0.40086802739022565,1.4353804459420796,0.11385404749611978,0.0006338064764708286
27,36,0.044536617500688394,0.3969263802582658,1.4269453943346946,0.11401890510416575,0.0006350194318181032
28,36,0.04457281298103417,0.39347262124019833,1.4010018906910675,0.1140275619358336,0.0006350676453693738
26,31,0.04541839393528901,0.42383339443845985,1.4931158801239877,0.11627691437324054,0.0006457888366370138
26,32,0.045252910613024416,0.41907084687756946,1.4922062558398088,0.1157223937838804,0.0006430087232538458
26,33,0.044971017890158706,0.41412780517653464,1.465728050231948,0.11479448595882999,0.0006384472829700656
26,34,0.04468977159192218,0.4100783302366827,1.4528046379231574,0.11447456655585812,0.000636964402118346
26,35,0.044408867620329244,0.40630721821661125,1.4552278236227774,0.11411559618804658,0.0006349670034594944
26,36,0.04427670672794663,0.40086802739022565,1.415627557355215,0.11385404749611978,0.0006338064764708286
26,37,0.04417215067988992,0.3890520666498617,1.394953223149715,0.11409611367493114,0.0006357448594269834
26,38,0.044051444179727325,0.4004499750727355,1.4490439011805183,0.1144302336654753,0.0006376065798623124
26,39,0.043938154665087166,0.3938288820418395,1.4292852839600727,0.11368573067881517,0.0006340469164461542
26,40,0.04385727821424462,0.38413471707376046,1.386712879170319,0.11378193951181081,0.0006348780983904144
26,41,0.043723416405397404,0.3825681529534294,1.4043642462056682,0.1136773933796387,0.0006345890903704172
21,41,0.04425065618745856,0.39763306560495737,1.4565048375476248,0.11261339149185598,0.0006318568349391322
22,41,0.0440835719311844,0.39067611310150047,1.4205273987142368,0.1124872704095575,0.000630566678844719
23,41,0.044238711993705424,0.39838718678020807,1.472935462632199,0.11174875417915837,0.0006264267995056597
24,41,0.044168217230589626,0.40011007773983404,1.4690592395404374,0.11259375126606445,0.0006299974534611857
25,41,0.04381897087521937,0.37889086331958016,1.369446239096022,0.1127716495402493,0.0006298248857072668
26,41,0.043723416405397404,0.3825681529534294,1.3962822962223234,0.1136773933796387,0.0006345890903704172
27,41,0.043963996170199936,0.38005800897272357,1.3927841861878454,0.11352544816869893,0.0006346227049014567
28,41,0.0438325424350148,0.3916050953112866,1.4093243972032108,0.11331260308334702,0.0006325526965420805
29,41,0.04391081778756575,0.38650110901044105,1.4036350585339603,0.11509148172438209,0.0006415890593672831
30,41,0.04400027928301871,0.37436958485294997,1.3696239453166632,0.1140710689084705,0.0006353099540726434
31,41,0.044088806855628195,0.3819931124730209,1.3802695854650315,0.11398355057434396,0.0006348225275115838
26,36,0.04427670672794663,0.40086802739022565,1.4548382991571673,0.11385404749611978,0.0006338064764708286
26,37,0.04417215067988992,0.3890520666498617,1.3956072344930917,0.11409611367493114,0.0006357448594269834
26,38,0.044051444179727325,0.4004499750727355,1.4262560177841148,0.1144302336654753,0.0006376065798623124
26,39,0.043938154665087166,0.3938288820418395,1.4214848094517298,0.11368573067881517,0.0006340469164461542
26,40,0.04385727821424462,0.38413471707376046,1.391468321209755,0.11378193951181081,0.0006348780983904144
26,41,0.043723416405397404,0.3825681529534294,1.3903835517560779,0.1136773933796387,0.0006345890903704172
26,42,0.04375383370429173,0.4041035990719521,1.4714274101334908,0.11335536161562422,0.0006336718979227496
26,43,0.04363063676877469,0.3985107411875402,1.4543745406108433,0.11326209172426081,0.0006331505065369614
26,44,0.04348165844253008,0.3921417254287723,1.444114862668933,0.11258917930641289,0.000629680353226826
26,45,0.04341285506599487,0.3911612438451149,1.4432984351886549,0.11208445311110267,0.0006271477700900348
26,46,0.04315637859917142,0.3915061105546649,1.4589392416447797,0.11229231323253411,0.0006283108128495614
21,46,0.04384532594076721,0.3986097066854939,1.5034255645130357,0.11124605911921578,0.0006250490613767897
22,46,0.043536825057691735,0.3898139509242139,1.4575874599021308,0.11203213906916054,0.0006283054384691513
23,46,0.04347530125984218,0.3806603467838421,1.4207106039281099,0.11224579687833111,0.000629503687155543
24,46,0.043526795840997105,0.3942801847297814,1.4678702598695654,0.11136915288888287,0.0006237221598759596
25,46,0.043140887860562305,0.3925552930437322,1.4633431842290963,0.11154824875838901,0.0006241475380794132
26,46,0.04315637859917142,0.3915061105546649,1.437689091821974,0.11229231323253411,0.0006283108128495614
27,46,0.043206030004935794,0.387782350335493,1.432989871795034,0.11237437562088776,0.0006284790152171778
28,46,0.0431030766939416,0.3687854421725114,1.342849071781258,0.11181958367518266,0.0006242181121540635
29,46,0.043000561619434434,0.38000751453853976,1.4090104682545013,0.11248064703461973,0.0006281996490401091
30,46,0.043247282672580205,0.3768381898168064,1.389923675724242,0.11242062503069476,0.0006269911819192278
31,46,0.04337865105663574,0.3742270602057661,1.3865626207575115,0.11247901531756385,0.0006276080690840102
29,41,0.04391081778756575,0.38650110901044105,1.398086099965718,0.11509148172438209,0.0006415890593672831
29,42,0.043691702853485774,0.38337965273898683,1.4097102093718388,0.11427940646568416,0.0006370620640279481
29,43,0.043476558313618144,0.3751859876085207,1.3623969820629573,0.11372754656431192,0.0006342801315831759
29,44,0.043334383768640516,0.3659732432745969,1.33431849727013,0.11350143381760931,0.0006330190578410279
29,45,0.04325008236795742,0.3744869307520786,1.3690724819999425,0.1129253427608045,0.0006306832558336664
29,46,0.043000561619434434,0.38000751453853976,1.4179420563877445,0.11248064703461973,0.0006281996490401091
29,47,0.04286082580101457,0.36619800446844386,1.3576810774345653,0.11214031976790194,0.0006262989356716565
29,48,0.0427795643674263,0.36943329439695904,1.3584576793295908,0.11249925059219373,0.0006285948349575214
29,49,0.04271266164600734,0.36460008489827206,1.3557671472846653,0.112119320195513,0.0006264719560606424
29,50,0.042620801362515004,0.36725395317584286,1.3757954796487826,0.11213689986818723,0.0006265701833055805
29,51,0.04267926436171439,0.36296247018764416,1.3500697751474982,0.11235066573201584,0.0006286373134382993
24,50,0.04337878562974785,0.3957563245274756,1.4851979070134418,0.11063662895534765,0.0006207655170843217
25,50,0.04298264178401508,0.39892775953282206,1.49741950122617,0.11077461985664722,0.0006209661225574322
26,50,0.04282311345577808,0.3920298623204279,1.4545431562909525,0.11132760684969681,0.0006232012293872976
27,50,0.0429163994082456,0.3810572762904547,1.424165871614157,0.1123078899694363,0.0006286887599527759
28,50,0.04267691966578073,0.36360253030208306,1.363733010192339,0.11099787256479184,0.000621355408592808
29,50,0.042620801362515004,0.36725395317584286,1.3637829568237296,0.11213689986818723,0.0006265701833055805
30,50,0.04282735615214055,0.3762129173809903,1.4130073965820962,0.11209700660754732,0.0006260570335058089
31,50,0.04285819449108918,0.36620413191562895,1.3674485985736136,0.11264759785068526,0.000629132062275846
32,50,0.04283376382136556,0.363883532144865,1.3503911071490509,0.11146957715916847,0.000621975627053276
33,50,0.042913223533673765,0.3680832740215675,1.3807494745403375,0.11271970696253772,0.0006289510753160635
34,50,0.04304254054313087,0.36297633142999186,1.3541869522239436,0.1121014849355844,0.0006257917888464486
29,45,0.04325008236795742,0.3744869307520786,1.3771308203543586,0.1129253427608045,0.0006306832558336664
29,46,0.043000561619434434,0.38000751453853976,1.4280017683018669,0.11248064703461973,0.0006281996490401091
29,47,0.04286082580101457,0.36619800446844386,1.363960472198956,0.11214031976790194,0.0006262989356716565
29,48,0.0427795643674263,0.36943329439695904,1.3616337191046302,0.11249925059219373,0.0006285948349575214
29,49,0.04271266164600734,0.36460008489827206,1.3494743137707412,0.112119320195513,0.0006264719560606424
29,50,0.042620801362515004,0.36725395317584286,1.373875419692252,0.11213689986818723,0.0006265701833055805
29,51,0.04267926436171439,0.36296247018764416,1.3699527938217415,0.11235066573201584,0.0006286373134382993
29,52,0.04255582529576244,0.36654314200919325,1.3717936657540064,0.11224371150568747,0.0006280388709007152
29,53,0.04248320992239124,0.36769424837822773,1.390134629224928,0.1120101092517648,0.0006267317928129951
29,54,0.04245988932836131,0.36818024874502664,1.3957521860639035,0.11167706830156335,0.0006248683239422457
29,55,0.04239195680579958,0.36555766214249263,1.3837085811278544,0.11132580112389467,0.0006234793686201095
24,55,0.04278179141063786,0.39630666743839693,1.506015709329757,0.11082331464934257,0.000621812982489398
25,55,0.04287090827041146,0.394165157402596,1.5016414121693884,0.1106546314499888,0.0006208665263793466
26,55,0.0425095084191787,0.38558227859734057,1.4784918320523168,0.11070288002601078,0.0006205639726378849
27,55,0.04278910390243556,0.3742404228843516,1.4166052499128616,0.11100731631784026,0.0006228453882303163
28,55,0.04251568441967328,0.3720527011953979,1.4147902404271124,0.11067497778786198,0.000620407561858445
29,55,0.04239195680579958,0.36555766214249263,1.3785574863895211,0.11132580112389467,0.0006234793686201095
30,55,0.04263379022729716,0.35871088835600595,1.3671969654473897,0.11137163988103911,0.00062402445445701
31,55,0.04276019245314089,0.3701804397989658,1.3939710233604348,0.1110474822778536,0.0006219206458743225
32,55,0.0425356683501337,0.36876848382965555,1.3859493800447351,0.11084425997512813,0.0006199214987112827
33,55,0.042429791709599894,0.3792365761351019,1.431704593491003,0.11206033501068059,0.0006261423735760526
34,55,0.04253291103005754,0.3602493038358154,1.359481699959882,0.11147026838458526,0.0006228453486492922
29,50,0.042620801362515004,0.36725395317584286,1.3525486304263687,0.11213689986818723,0.0006265701833055805
29,51,0.04267926436171439,0.36296247018764416,1.354012768024377,0.11235066573201584,0.0006286373134382993
29,52,0.04255582529576244,0.36654314200919325,1.390655406410738,0.11224371150568747,0.0006280388709007152
29,53,0.04248320992239124,0.36769424837822773,1.3776233693758526,0.1120101092517648,0.0006267317928129951
29,54,0.04245988932836131,0.36818024874502664,1.3867073864141846,0.11167706830156335,0.0006248683239422457
29,55,0.04239195680579958,0.36555766214249263,1.392429520990608,0.11132580112389467,0.0006234793686201095
29,56,0.04227120383323872,0.3656877818218368,1.3896419816846683,0.11092086356882977,0.0006212115186822369
29,57,0.04233480357557832,0.362995441535621,1.388442919924378,0.111308385201958,0.0006236700332897579
29,58,0.04233731675523698,0.3619225731608815,1.3843422180814122,0.11125798380192156,0.0006239637739372841
29,59,0.04237522022919837,0.3610340285622915,1.3862138298218158,0.11150701530685629,0.0006256491242464258
29,60,0.04234726027102051,0.3595272280223004,1.383631570144024,0.1114786577850887,0.0006254900144486174
24,56,0.04277173635749158,0.3937829743303586,1.4913615507127813,0.11088621591954377,0.0006221659120742055
25,56,0.04288094818449163,0.38888133036366,1.492732338442186,0.11083085694602211,0.000622142267174265
26,56,0.04245054549079885,0.380779808784414,1.4470861631048169,0.11054151815716956,0.0006196594310185805
27,56,0.04281260289045585,0.3793931317608027,1.4254272436427977,0.11161899312788062,0.0006265664216429283
28,56,0.04236043965670298,0.3700575262474344,1.3952576110799977,0.11055833408182301,0.0006197536955671097
29,56,0.04227120383323872,0.3656877818218368,1.3990107212269178,0.11092086356882977,0.0006212115186822369
30,56,0.042605395278379976,0.3562367290966503,1.3503889931758746,0.11142205681133897,0.0006243069446624105
31,56,0.04276635965636121,0.36504273680853294,1.3719880702666458,0.11098127514929076,0.0006218372087719443
32,56,0.04262756815067771,0.3676218542190484,1.3827257156884536,0.11074127579816709,0.0006199190045871668
33,56,0.04247344934528931,0.3785764886042554,1.4489709198289689,0.11205072146709762,0.0006263787819444657
34,56,0.042448116716126895,0.35878106571011215,1.3614249056842755,0.11117148577335087,0.0006214637347615442
29,51,0.04267926436171439,0.36296247018764416,1.3545882145761243,0.11235066573201584,0.0006286373134382993
29,52,0.04255582529576244,0.36654314200919325,1.3745049303221346,0.11224371150568747,0.0006280388709007152
29,53,0.04248320992239124,0.36769424837822773,1.3731069573046435,0.1120101092517648,0.0006267317928129951
29,54,0.04245988932836131,0.36818024874502664,1.3772693762392771,0.11167706830156335,0.0006248683239422457
29,55,0.04239195680579958,0.36555766214249263,1.3854601459908076,0.11132580112389467,0.0006234793686201095
29,56,0.04227120383323872,0.3656877818218368,1.3903206569889233,0.11092086356882977,0.0006212115186822369
29,57,0.04233480357557832,0.362995441535621,1.3809941328384157,0.111308385201958,0.0006236700332897579
29,58,0.04233731675523698,0.3619225731608815,1.3800894525618368,0.11125798380192156,0.0006239637739372841
29,59,0.04237522022919837,0.3610340285622915,1.3838984877302305,0.11150701530685629,0.0006256491242464258
29,60,0.04234726027102051,0.3595272280223004,1.381023037942939,0.1114786577850887,0.0006254900144486174
29,61,0.0423793240756227,0.36022412547583527,1.3779790246390187,0.11123056857818929,0.0006240980231500928
24,56,0.04277173635749158,0.3937829743303586,1.4987135643054332,0.11088621591954377,0.0006221659120742055
25,56,0.04288094818449163,0.38888133036366,1.479936587612419,0.11083085694602211,0.000622142267174265
26,56,0.04245054549079885,0.380779808784414,1.44658900756951,0.11054151815716956,0.0006196594310185805
27,56,0.04281260289045585,0.3793931317608027,1.4532785653611808,0.11161899312788062,0.0006265664216429283
28,56,0.04236043965670298,0.3700575262474344,1.397083829539111,0.11055833408182301,0.0006197536955671097
29,56,0.04227120383323872,0.3656877818218368,1.3900978301784694,0.11092086356882977,0.0006212115186822369
30,56,0.042605395278379976,0.3562367290966503,1.3458419986741386,0.11142205681133897,0.0006243069446624105
31,56,0.04276635965636121,0.36504273680853294,1.3874477649687267,0.11098127514929076,0.0006218372087719443
32,56,0.04262756815067771,0.3676218542190484,1.3864735613634174,0.11074127579816709,0.0006199190045871668
33,56,0.04247344934528931,0.3785764886042554,1.4404922915951992,0.11205072146709762,0.0006263787819444657
34,56,0.042448116716126895,0.35878106571011215,1.3461673453066643,0.11117148577335087,0.0006214637347615442
29,51,0.04267926436171439,0.36296247018764416,1.3483706475669328,0.11235066573201584,0.0006286373134382993
29,52,0.04255582529576244,0.36654314200919325,1.3811793218939652,0.11224371150568747,0.0006280388709007152
29,53,0.04248320992239124,0.36769424837822773,1.383038419833864,0.1120101092517648,0.0006267317928129951
29,54,0.04245988932836131,0.36818024874502664,1.3915486788381852,0.11167706830156335,0.0006248683239422457
29,55,0.04239195680579958,0.36555766214249263,1.393692092971898,0.11132580112389467,0.0006234793686201095
29,56,0.04227120383323872,0.3656877818218368,1.3876804902676958,0.11092086356882977,0.0006212115186822369
