"embedding1","embedding2","embedding3","embedding4","embedding5","embedding6","embedding7","embedding8","embedding9","embedding10","embedding11","embedding12","embedding13","embedding14"
-0.54354644,-0.59479696,-0.052043952,0.57166517,0.34558535,-0.0863931,0.39026853,0.3471582,-0.19860552,-0.34234414,0.024916722,-0.11344715,-0.19407696,0.04801082
0.19437882,0.3450184,-0.27444485,-0.17747267,-0.6948039,0.08605228,-0.5492156,-0.5338177,0.422897,-0.18785724,0.42124185,0.4629575,0.25459346,0.03784554
-0.112045094,-0.08612148,0.22433034,0.5136828,-0.7328896,0.064960696,-0.09151698,-0.117916435,0.39163658,0.25549048,0.13382727,0.0035195875,0.09324663,-0.6843229
-0.14567837,0.10481007,-0.053597525,-0.4160358,-0.51904476,0.30487925,0.1115251,-0.476546,0.15296705,0.07608017,0.7140229,0.35066253,-0.044106863,-0.09842342
-0.008963394,-0.13558695,-0.3818656,-0.2448066,-0.48581323,-0.2823303,0.11278385,0.2361071,0.072955795,0.37395114,-0.67112446,0.4235889,-0.64533687,0.009774907
-0.32349044,0.05430707,-0.26436764,-0.36197928,-0.29620916,-0.13982667,-0.2046355,-0.0911142,0.09320312,0.22083198,-0.21930686,0.26928997,-0.4531581,0.0048237387
0.050859943,-0.5233398,0.14647253,-0.33577156,-0.20182358,-0.57432675,-0.25425643,-0.14915235,0.1372599,-0.18580592,0.17772314,0.4502885,-0.03591653,-0.2562234
-0.07530934,-0.46382594,-0.4687367,-0.2567544,-0.20126168,0.45000365,0.08527642,0.3549586,0.59039557,-0.25133172,-0.114621215,-0.6802001,-0.3452344,-0.23894641
-0.13867934,-0.4431989,0.27395126,0.33535165,0.25287718,0.1980225,0.4758627,0.34414488,-0.44140074,-0.44219264,0.47559363,-0.67029715,0.09162065,-0.24767871
-0.577431,-0.2751198,-0.3117016,-0.47582617,-0.5247715,-0.43923077,-0.016141087,0.12455275,-0.2801581,0.28106263,-0.26380277,0.5870086,-0.08921911,-0.28497395
-0.07401293,-0.5695943,0.12468524,0.06995163,-0.17182815,-0.418367,0.16389905,0.5271852,-0.110524036,-0.33873358,-0.13808216,-0.4898337,-0.5248885,-0.23719847
-0.47210488,0.021609265,0.26440394,-0.16448845,0.054757062,-0.41492033,-0.25140914,-0.4347083,-0.33617875,-0.30708024,-0.14406745,0.45275846,-0.06063071,-0.42988458
-0.29943514,0.31028736,0.5452862,0.3282099,0.39073417,0.40926293,-0.03869881,-0.25013536,0.20721233,0.4066159,-0.049223013,-0.1983733,0.43260145,0.08759575
-0.2653813,-0.018663663,0.6129582,-0.64821583,-0.16933905,-0.13784306,0.30841208,-0.14093065,0.048818916,0.08450167,-0.35834506,0.2978483,0.24352562,-0.23336762
-0.20792694,0.092633784,0.18233392,-0.7422747,0.00356196,-0.2408799,0.054238107,-0.1311046,-0.31751674,0.16955128,-0.5664258,0.33894086,-0.3520553,0.15886705
-0.27026922,0.18270722,0.30047724,-0.6613381,0.014425782,-0.288155,0.23053752,-0.27443796,0.10811681,-0.38023284,-0.5393926,0.564616,0.06270093,-0.27052128
-0.10693938,-0.14841987,0.067197114,-0.7598113,0.6441021,0.049936406,-0.27689645,-0.4829024,-0.14460662,-0.15054488,0.2818311,-0.03369545,0.39298135,-0.31923443
-0.14711618,0.2699436,0.07633043,-0.7916296,-0.022728734,0.5549259,-0.3512121,0.2405922,0.22004317,0.09885964,0.049591202,0.101062864,0.3623963,-0.11119627
-0.41016644,0.4597824,0.008596186,-0.76267403,0.36199868,0.10910124,-0.33716017,-0.32029596,-0.06322628,-0.20324168,-0.3499334,-0.54394746,-0.2975928,0.1903555
-0.11955834,-0.03391065,0.37855375,0.037113946,-0.5565122,-0.14186983,0.3089617,0.013724842,0.20577964,0.12829526,-0.1989339,0.2652167,0.24012463,-0.5202127
-0.2141717,-0.09662238,0.68047535,-0.208229,-0.57630527,0.054054797,0.25927135,-0.13596857,-0.15073775,-0.036491517,-0.055992197,-0.22647512,0.06601912,-0.37692183
-0.27665207,-0.0013224533,0.23284125,-0.5700649,0.16768423,-0.4677676,-0.035546422,-0.41181722,-0.03513004,0.027113268,-0.21508208,0.31180623,-0.21101539,-0.07725461
0.010887339,0.3422911,0.6171677,0.048244167,0.27977297,0.103032485,-0.037745357,-0.4590437,0.06161087,0.3826802,-0.2690977,-0.5381845,0.30568737,0.13660857
-0.45452684,-0.21328261,-0.23168233,-0.44583753,0.32343876,-0.33802575,-0.19158614,-0.30049548,0.044757158,0.28697908,0.44459376,-0.27061644,0.4667268,-0.10478254
-0.13981982,0.37038124,0.5455492,-0.5816839,0.12307963,-0.36356118,-0.15333156,-0.0869697,0.06500812,-0.33010057,-0.1187861,0.19678953,-0.48158646,-0.12553544
-0.5021158,0.21736231,-0.3612686,-0.8098851,0.16268799,0.51540667,-0.21659373,-0.19682905,-0.058946528,-0.20264086,-0.019478243,0.06608318,0.36208627,-0.28479624
-0.5076145,0.2539699,0.14952928,-0.58799237,-0.13804656,-0.50547814,-0.26813245,-0.32121032,-0.37350842,-0.040646195,-0.12612613,0.19756433,0.013524524,-0.2578545
0.026553066,0.033989433,0.44016355,-0.18917303,-0.47886443,-0.33521518,-0.4266268,0.2851735,-0.6196598,0.09845963,-0.3749354,0.14650607,0.20637853,-0.22996561
-0.26888788,0.4628504,-0.07570478,-0.7326349,-0.0425134,0.43333972,-0.03881519,0.017765176,-0.49217293,0.34545165,0.2411201,-0.039768413,0.72609013,0.32476944
-0.22355501,0.21813774,0.21872438,0.43437415,-0.23548211,0.33308056,-0.55434597,-0.39492086,0.25947484,0.3415367,-0.4321783,-0.1481581,0.08175115,-0.36775815
-0.40804657,0.039790574,0.34535885,0.51518536,-0.49583328,-0.16830866,-0.43571597,-0.45845777,-0.034407116,-0.4462715,-0.16881219,-0.16189723,0.26925775,-0.25515205
-0.45797804,0.09388157,0.09484552,-0.35235748,-0.12170937,-0.26121286,-0.20190987,-0.34937918,-0.19453394,-0.06505366,-0.49044096,0.5268521,-0.11198785,-0.27815306
0.08006446,-0.056843348,0.28463534,-0.29519254,-0.35310328,-0.42479882,0.374479,-0.5214391,-0.5874957,-0.47981703,-0.5231568,-0.022425866,0.31005117,-0.13887395
0.47925246,-0.15367608,-0.5943718,0.2534183,0.15520744,0.12847503,0.45390525,0.53867716,-0.11327833,-0.3264267,-0.61477906,-0.5268224,-0.446368,-0.59450847
-0.37988368,0.3104489,-0.27965513,-0.37498668,0.14932153,0.19336218,-0.29065886,-0.618871,0.24618581,-0.04534334,0.16785379,-0.15771404,-0.019517563,-0.32941324
-0.45418957,-0.20540048,-0.2648976,-0.060551055,0.4616678,-0.092224926,0.55832815,-0.09879477,-0.5677046,-0.23434386,0.05055364,-0.27107373,0.17267199,-0.38785216
-0.3583016,0.47987118,0.25640413,-0.41476354,-0.0041735363,-0.22487046,0.12201586,-0.004364019,0.16310981,-0.36492604,-0.33386526,0.43538225,-0.06573538,-0.3386394
0.2506398,0.25767913,-0.2228091,-0.13146241,0.0038676423,-0.2343304,-0.19545677,-0.25182652,0.23812419,-0.2889565,0.2751666,0.01739025,-0.099956505,0.091794945
-0.5967809,-0.17941335,-0.16570038,-0.26110902,0.09190844,0.20122872,-0.3517877,-0.28691494,-0.28904048,-0.43729195,0.23798749,0.2193425,0.48024306,-0.3994326
-0.16016643,0.26971206,-0.0825261,-0.61955446,-0.16353272,-0.22368304,0.01761148,-0.100212835,-0.13871369,0.18466058,0.15840492,-0.072756596,0.04258539,0.039480604
-0.15779164,-0.20519036,0.5999392,-0.5647227,0.17814423,0.2192205,-0.31306368,0.10213512,-0.038804147,-0.3220046,-0.12774341,0.45604184,-0.031174703,-0.40622145
0.50300926,0.04297939,0.46314874,-0.36589602,0.11834077,0.37861526,0.27281788,-0.024987802,-0.10680755,0.3407962,-0.6858885,0.04273995,0.20484656,-0.56050295
-0.24608198,0.12868507,0.3476221,0.39961377,-0.14531095,-0.0005695251,-0.21441756,0.4907505,0.2292225,0.10708964,-0.21261865,-0.36129272,0.06456247,0.27397805
-0.41144815,0.19600773,-0.1580931,0.007863158,-0.20646939,-0.41954502,0.32400385,0.44356534,0.20412423,0.122591905,0.16447976,-0.16342066,-0.1785486,-0.07665581
-0.36092925,0.40574265,0.49799985,0.4565328,0.22419977,-0.295155,0.24888624,0.034899324,0.42711243,-0.3031588,0.598973,0.3079911,0.25679857,-0.5398862
-0.17066197,0.4525926,0.47805327,0.043341964,-0.6200683,-0.35244507,0.21772492,0.28793466,-0.30881137,-0.02678137,0.4455811,0.34817743,-0.04592951,-0.46279636
-0.23302314,0.36574543,-0.03895792,0.5669521,0.11114507,-0.3087938,0.4213886,0.6394128,0.08290699,-0.0445587,0.5468713,-0.58052063,-0.50577575,-0.4206187
0.22854468,0.41136074,0.44536656,-0.2612649,-0.080105215,-0.26432624,0.69072795,-0.27055672,-0.3135861,0.2923767,0.6270076,-0.46227953,-0.033353686,-0.2047633
-0.2105296,0.3738293,0.53673977,0.27169007,-0.64065444,-0.122067526,0.10427102,0.074532665,0.32598895,-0.0023740318,0.31979835,-0.3538623,0.04860154,-0.4373334
-0.41191283,-0.3152931,-0.30517134,-0.21743312,-0.45277652,0.5122365,0.092834435,0.3506124,0.4794255,-0.3618792,-0.22861785,-0.63449806,-0.57238925,-0.5681478
-0.20327032,0.4149092,0.27965623,-0.19166796,-0.23526926,-0.29838514,-0.09192137,-0.00047438493,0.2529535,-0.41225383,0.21303466,-0.112015836,-0.2317246,-0.11614695
0.05675675,0.44271696,0.38571325,0.4349947,-0.2288706,-0.40278968,-0.0709261,-0.25036258,0.12387306,-0.28183144,0.49450576,0.11894595,0.17730226,-0.72559583
-0.21460316,0.16180916,0.37381205,0.25556958,-0.67690605,-0.3299389,-0.03479029,0.25120047,0.18507145,-0.13870911,-0.09613736,0.05328971,0.11450702,-0.28036058
-0.6456162,0.21993418,0.19440503,-0.41496626,-0.12426166,-0.61772895,-0.2373466,-0.40075403,0.09898329,0.07617534,0.14905958,-0.14709851,-0.08696827,-0.27756822
-0.21729651,-0.37792885,-0.33151156,-0.37178636,0.38611296,0.10953371,0.48434368,-0.18368506,-0.52554554,-0.4217007,-0.07614216,-0.6060978,-0.4419832,0.107554965
-0.48924637,0.066136,0.48737192,0.23260835,-0.29414538,-0.59956586,-0.2455403,-0.07593913,-0.23545927,-0.39748502,0.18280305,-0.04008644,-0.18121943,-0.1343504
-0.15640962,0.091724664,0.47294316,0.25554547,-0.324573,-0.41194105,-0.12995663,-0.06950475,0.08590852,0.049624432,0.4954042,-0.13228002,-0.30231217,-0.32644382
-0.221046,0.38665643,-0.16454263,0.15769292,0.06953143,-0.14695466,0.20362382,0.5925074,0.33918312,0.15991932,0.37364566,-0.36954367,-0.620125,-0.060990483
-0.4028983,0.043117434,-0.038300667,-0.497629,0.043055795,0.016774746,0.17484997,-0.22324315,0.08580148,-0.19522053,0.3141864,0.58257186,-0.0960337,-0.27052101
-0.2519014,-0.12000355,0.055073295,0.023182908,-0.12478334,-0.17836568,-0.12940596,-0.30095497,-0.21940859,-0.3076709,0.2548164,0.33647513,-0.12437856,-0.6087607
0.106264874,-0.29828718,-0.2884235,0.11179041,0.56719023,-0.5421326,0.14525971,0.3647493,-0.16451135,-0.24319139,0.4750246,-0.4022199,-0.5959932,-0.39300257
-0.50551146,-0.23878841,-0.4366226,-0.39752352,-0.022587651,0.6131346,-0.21923073,0.35179472,0.49596688,-0.2598893,0.26386762,-0.7108324,-0.280718,-0.52531636
-0.62452596,-0.100437425,-0.23484637,-0.61454225,0.22109522,0.6123447,0.049732126,-0.25007045,-0.029151225,-0.1880786,0.29902184,0.34046984,0.0013235166,-0.2188065
-0.36522883,-0.018098945,0.11038945,-0.25386587,0.11913939,-0.52201295,-0.34364972,-0.5691177,0.44742373,-0.18669178,0.10135229,0.41803896,-0.31165248,-0.3096325
-0.61747974,0.13350917,-0.3736345,-0.47464246,0.48616216,-0.3472679,-0.24829955,-0.12601161,0.38526458,-0.21067695,0.4547908,-0.091151096,0.6247487,0.15026462
-0.5526243,-0.41695833,-0.36340722,-0.30101854,0.079407506,-0.48222488,0.11670799,0.2917562,0.36627495,-0.003373258,-0.19795127,0.440719,-0.4547263,0.18504839
-0.5616196,-0.017615533,0.36038846,-0.2831219,-0.04050416,-0.19067453,0.13877872,-0.37204126,-0.11936472,-0.41684955,-0.09226872,0.6036724,-0.11623903,-0.068414226
-0.17563087,0.29698157,-0.16519918,-0.5266515,0.2668899,-0.46926078,0.0630994,-0.10611022,0.07594794,0.3530126,-0.16514128,0.48934177,-0.65296364,-0.1813211
-0.078685045,-0.017589577,-0.059876535,0.0044692312,-0.6329823,-0.18302867,-0.5822551,-0.37066707,0.26070786,-0.22329755,0.50287586,0.38356137,0.14107257,0.35794327
-0.6054818,0.3832429,-0.4293747,-0.49689236,0.20633285,0.028592799,-0.3761426,0.038186114,0.3012394,0.24235435,0.7061601,0.123284966,0.20190722,0.2090225
-0.6157401,-0.197033,-0.30901903,-0.12686287,-0.19707683,-0.123315714,0.07317446,0.6475687,-0.041800708,0.31330806,-0.07656672,-0.48200762,-0.4248016,-0.31182057
-0.5252659,0.11841541,-0.43739286,-0.51752365,0.030571438,-0.17653425,-0.020898279,-0.25447878,0.25777164,-0.27178496,0.5258644,0.097751155,0.12937368,-0.25564876
-0.35293674,0.34706432,0.13987869,-0.40956143,0.12430866,0.026242625,0.5476972,-0.20460188,-0.11719032,0.0030014128,-0.24322824,0.620152,-0.49379528,0.027443385
-0.396714,0.2559058,-0.17603417,-0.40195045,0.24301763,-0.582871,0.17874293,-0.19033206,0.23343252,-0.5467617,-0.5314855,0.4446882,-0.3994101,-0.05198538
0.35138103,0.25052905,0.116050005,-0.19859211,-0.7350614,0.26739445,0.20183705,-0.673682,0.34840122,-0.1280161,0.54260725,0.47582442,-0.28264982,0.1272044
-0.36445495,-0.10169838,0.028698994,-0.081133164,0.07861922,-0.40687838,-0.36821672,-0.7397441,0.1528388,-0.13232933,0.017565442,0.50821674,-0.48703766,-0.30152565
0.3203293,0.04208691,0.22544205,-0.21151054,-0.25079846,0.083645694,-0.43891367,-0.45517173,0.27047974,-0.0032497626,0.5792638,0.062210135,-0.1714788,-0.16763407
-0.6255389,0.094105296,-0.47862184,-0.44839185,-0.31120297,0.06552577,-0.6230681,-0.12649842,0.016612386,0.09841593,0.44954455,0.20247099,0.33235013,-0.20540327
-0.2826745,-0.17135283,-0.3969935,-0.3852156,0.6493267,0.10995263,0.41002646,0.021169012,-0.16077586,-0.53294647,0.57762045,-0.407075,0.1536588,-0.34957772
-0.5743553,0.004240601,-0.18682127,-0.157578,-0.31704345,0.021320036,-0.11016382,-0.27807185,-0.35443053,-0.29980874,-0.2234657,0.39060223,-0.109276325,0.29345027
-0.4461001,0.13690886,-0.6402452,-0.37625694,0.5007537,-0.16833031,0.11630091,-0.25251818,0.3588842,-0.37560502,0.20662045,-0.026990343,0.37550372,0.19600256
-0.21983209,0.04387428,-0.80161387,0.16770023,0.4549855,-0.23017068,0.2860059,-0.10165235,-0.25260594,-0.15811011,-0.28254524,-0.14801767,-0.4842687,-0.16917542
-0.5108759,-0.082443,0.23313595,-0.09065827,-0.2921512,-0.3805509,-0.11100906,-0.005431782,-0.0021302612,0.24465135,-0.09277245,0.44912574,-0.2765544,0.020693904
-0.42481676,-0.088272676,-0.5496859,-0.35595804,0.6842161,0.047115378,-0.102182925,0.099276915,0.116001494,-0.4312063,0.2459958,-0.29642218,-0.093850724,0.118308075
-0.02851201,-0.21864851,0.2719821,-0.07278896,-0.70594126,-0.017784998,-0.052676767,0.10554836,-0.3979748,0.24406683,-7.06967e-05,0.1396887,0.052573837,-0.41826892
0.46623176,0.29083937,-0.38672918,-0.45710424,-0.42349446,-0.21046545,-0.17355472,-0.22202535,0.35209763,0.15135077,0.2509,0.30598465,-0.2862158,0.37582916
-0.19127181,0.091866665,-0.15614136,0.120574445,-0.41164413,-0.59553653,-0.30862197,0.4757261,0.46356362,0.16366018,0.3407007,0.47082952,-0.062078275,-0.4966431
-0.6947358,-0.22476538,-0.28865412,0.11588793,0.1439155,0.06792125,0.51540923,0.27906293,0.30889136,0.07030717,0.196561,-0.18861984,-0.54184216,0.16385981
-0.54489887,-0.4066391,-0.024785277,0.48310757,0.088575736,-0.0642063,0.3606943,0.29845548,0.17511411,-0.44684565,0.27992985,-0.37751988,-0.22555391,0.22626784
0.13049719,-0.20533176,0.40441164,-0.29329807,0.43341234,-0.22096406,0.16420098,-0.658402,-0.1999243,0.645424,-0.25001103,-0.31976277,0.19016421,0.09228976
-0.5221789,0.5439113,-0.38685074,-0.02017921,0.21247154,0.6562326,-0.13845855,0.40967345,-0.03874468,-0.17650388,0.40991858,-0.6559799,-0.53098136,-0.43824968
-0.15356842,0.3597344,0.35427967,0.55415875,-0.640527,-0.108927466,-0.36579767,0.11835032,-0.13451456,-0.047704052,0.1605885,0.10528228,-0.3134196,-0.5562181
0.13074884,0.2537731,0.33008483,-0.03466551,-0.7432045,-0.13186596,-0.21050908,0.0014871681,0.2748214,-0.12234678,0.35296592,-0.1411445,0.15580307,-0.023461286
-0.1295809,0.5361134,-0.19301543,-0.15805021,0.088688284,-0.3697386,0.21178694,-0.23248577,0.26641566,-0.2644646,0.52593416,0.17714973,-0.6773985,-0.29508734
-0.101881385,-0.15983033,-0.27364126,0.10626423,0.034852527,0.25731343,0.29231977,0.3098135,0.5992078,-0.5233596,-0.44976503,-0.65234154,-0.15278414,-0.055877324
-0.5136189,0.000131018,-0.466587,-0.6415497,-0.4662459,-0.042734317,0.110911146,-0.2079841,0.19533353,-0.14814858,0.360344,0.16916749,0.42813686,-0.10958689
-0.34408557,-0.04074125,-0.6067259,-0.31160092,0.3060299,-0.038011186,0.3599491,0.20998594,0.24278305,-0.43095848,-0.4101781,-0.60146916,-0.21677616,0.08067827
-0.47719303,-0.5921001,-0.38042068,0.65948784,0.3740199,-0.07880084,0.41566423,0.49863067,0.13242903,-0.1354541,0.12627067,0.08115516,-0.22841594,-0.11216961
0.19331893,0.451999,-0.21077837,-0.43490648,-0.39645723,-0.27125227,-0.16788742,-0.24061857,0.3805318,-0.33817482,0.32994008,0.26182812,-0.31892216,0.7457998
0.15779538,0.50422883,0.37055278,0.06153987,0.2886672,0.019794364,0.38549173,0.4927851,-0.09143337,-0.14584838,-0.049273442,-0.02005402,-0.48285034,0.6904691
0.38819176,0.08070773,0.34107426,-0.63198745,-0.70764786,-0.03946166,-0.11139715,-0.12427258,0.55197877,-0.24064566,0.24519613,0.15912275,0.5178827,0.5190136
-0.10717046,-0.47880018,0.3625119,-0.46637768,-0.1260073,-0.13520181,-0.17473441,-0.15027906,-0.35488245,-0.28578293,0.11332213,0.5037205,0.051060405,0.11182576
-0.011872982,0.12314899,-0.3271673,-0.025328,-0.19519874,-0.027104955,-0.35333836,-0.36026317,0.4996007,-0.29502046,0.6655759,-0.035446472,-0.30226147,0.3223429
-0.49806228,-0.32591388,-0.17655078,-0.34361145,-0.33587015,0.36031836,-0.054497648,0.34172988,0.3949908,-0.34938413,-0.24658403,-0.2343258,-0.42371887,-0.38573202
0.17423834,-0.1195176,-0.2703905,-0.055174418,0.37211677,0.25598034,0.2566523,0.4284807,0.5421225,-0.7199713,0.123650715,-0.304192,-0.6382923,0.44924128
0.16921909,-0.10246133,0.27846208,-0.33095813,-0.16182351,0.435483,-0.5676887,-0.24464056,0.41335624,-0.37167042,0.06917802,0.5458916,-0.54317456,0.39142632
-0.76208395,-0.63269204,-0.42071047,-0.21144797,-0.034084722,-0.18700737,-0.07083129,0.3976658,-0.38838774,0.28512123,0.19019412,-0.08540477,0.23261249,-0.18010549
0.2094301,-0.26065794,0.13143687,-0.1875354,-0.51380086,-0.2321877,-0.08961917,-0.6976594,0.5846977,0.026846938,0.45387423,0.23632386,0.25496826,0.5698177
-0.46120158,-0.44556892,-0.44606182,-0.11712312,-0.5073226,0.5755953,0.14094266,0.5197571,0.58661497,-0.4143987,-0.5617895,-0.5294126,-0.4885939,-0.21741574
-0.30379862,0.37774205,-0.690101,-0.71733236,-0.052984975,0.08884092,0.181544,-0.05120425,-0.14088148,0.12947194,-0.23093212,-0.061786834,0.2876926,-0.14876358
-0.38289854,-0.37102485,-0.5537381,-0.50047547,-0.116069786,0.62777954,0.0424747,0.36152187,0.5814427,-0.29797307,0.09682251,-0.6219112,-0.086045295,-0.4209029
-0.3808859,-0.05457595,0.14905117,-0.4094495,0.14250083,-0.26794863,0.3851513,0.106966205,0.16599952,0.3113608,-0.074031815,0.3152263,0.38378504,-0.32325882
-0.42618808,0.01113593,0.24088317,-0.52437156,-0.05361688,-0.010755091,0.29537353,-0.233022,-0.10494199,0.20571858,-0.3305381,0.20894195,0.38629648,0.24305817
-0.56292194,-0.12718584,-0.42430183,-0.5175756,-0.14192162,0.5522661,-0.19364558,0.4299324,0.3753208,-0.3875272,-0.09276545,-0.39587888,-0.20756768,-0.42486852
-0.85315543,-0.10412333,-0.2350318,-0.47576654,0.35658824,-0.40218598,0.13930722,-0.026735619,-0.41860476,0.10728086,-0.15717068,0.13662511,0.13407773,-0.06467569
0.40501574,0.35181186,0.025916062,-0.39554128,-0.22027513,0.09809344,-0.16767564,-0.51675504,0.52908534,-0.62988764,0.34901148,0.113202445,-0.0046883426,0.3958683
-0.24134207,0.03177929,0.4201518,-0.17228371,-0.24571401,-0.27269787,-0.10182748,-0.084481314,-0.15783706,-0.032593984,-0.46776816,0.49268174,-0.33303988,-0.16917485
-0.67035085,-0.08185695,-0.52580935,-0.3734934,-0.024463398,-0.35502687,0.6240882,0.29121655,-0.24468976,0.17794749,-0.40429863,-0.15342268,-0.064259954,-0.50366485
-0.52941096,-0.4244217,-0.5570323,0.5084737,0.27033478,0.040906742,0.18270262,0.18850133,-0.0002846066,0.25832787,-0.4427257,-0.5042983,0.09040301,-0.30042332
-0.69568324,-0.13440701,-0.5497347,-0.64868045,0.0848297,-0.22632,-0.21096472,-0.4099743,0.5709951,0.0307606,0.08263194,-0.101427115,0.45650676,0.0019481026
0.22132528,0.12963372,0.16601996,-0.007376052,-0.45323557,0.017081948,-0.73948485,-0.17217748,0.20454621,-0.33951846,0.17307433,0.30160978,0.13502862,0.41141543
0.24673904,-0.16184464,-0.43879882,-0.63251364,-0.5061261,0.35568047,-0.1287594,0.23752344,0.5894729,-0.3052838,0.20528701,-0.15566453,-0.24944402,0.29453334
-0.48769054,-0.016979355,0.22249027,-0.5347373,-0.64933056,-0.3477316,0.02898447,-0.26946113,-0.29501304,0.071562536,-0.26872095,0.4537329,0.36232838,0.0011019291
-0.36473185,0.12008434,-0.4991227,-0.539618,0.5917545,-0.08375716,-0.4065083,0.04492278,0.03186244,-0.20154859,0.48687404,0.2486587,0.23248687,-0.27159843
-0.65088254,-0.05101848,-0.3745629,-0.63654566,0.38963205,0.24417394,-0.17420687,-0.2356121,0.20528771,-0.45409966,0.10978724,-0.025381079,0.32695413,0.048617776
-0.2840084,0.13008866,-0.17864938,-0.5711298,0.36836916,0.3883133,-0.58890396,-0.14365795,0.018231055,-0.3814429,0.012864495,0.06769815,0.3203443,-0.22945334
-0.049542308,-0.09801608,0.22310235,-0.14588292,-0.4562973,-0.0650345,0.072398394,-0.50980216,-0.617347,-0.39583787,-0.17525537,0.6407687,0.23472385,-0.44355032
0.19040082,-0.65280503,0.1155929,-0.6069487,0.14294843,-0.4202709,-0.007266085,0.09730488,-0.4114039,0.044829488,-0.118801,0.12648219,-0.45271268,0.38056642
-0.40029612,0.17418183,-0.15155573,-0.14889869,0.104348816,-0.5197538,-0.5137834,0.10525246,-0.4573524,-0.017688865,-0.13221994,0.4079623,-0.7246328,-0.20967074
-0.5391331,0.18926823,-0.44897512,0.07506332,0.110329255,-0.15022223,0.7063588,0.62533814,0.21859775,-0.124591626,0.1727363,-0.45968288,-0.28945133,0.35561168
0.40382499,0.7600058,-0.0807573,-0.6401823,-0.5403734,0.27743158,-0.16471346,0.009043905,0.071440116,0.021394335,0.44594768,0.56899077,0.42030987,0.3449049
0.26374343,0.010986478,-0.32844692,-0.31094435,-0.4410931,0.21511097,-0.45239076,-0.3129363,0.44989243,-0.48092544,0.6201948,0.040275138,-0.3196687,0.5589435
-0.669376,-0.6504992,-0.27808312,-0.30330455,0.63781065,-0.11750148,0.40985548,0.25701028,-0.57064193,-0.168958,-0.0012665013,-0.17083837,-0.43135756,0.29512537
-0.3063682,-0.4670074,-0.6309005,-0.20670517,0.22231661,0.43409252,0.6049941,0.25082275,-0.29146627,0.08708551,-0.5786277,-0.090272464,-0.3918004,-0.37718228
-0.37983486,-0.5312658,-0.71149325,0.25026068,0.43576115,-0.3372058,0.7670466,0.36414897,-0.043989357,0.12670368,-0.44727585,-0.08628601,0.016441733,0.03531485
-0.4658884,0.43891326,-0.35830668,-0.23591766,-0.096552074,0.2246863,-0.5400027,-0.13629766,-0.31739745,-0.5394094,0.086185135,0.07353233,-0.12517408,-0.17138386
-0.30963856,-0.46142685,0.1524102,-0.034519173,-0.21869619,0.052719742,0.2230689,-0.27714497,-0.51202863,-0.060220897,-0.58523697,0.09417496,0.07738043,0.6035013
-0.67012453,-0.68170166,-0.29245454,-0.4615563,0.60844606,-0.03773025,-0.08709486,0.0945837,-0.30721027,0.31211782,-0.32613662,-0.4891679,-0.062216345,-0.14486265
-0.3823419,-0.48145422,-0.01905459,-0.052945506,0.3068612,0.23218395,0.18130699,0.24870646,-0.07583875,-0.610238,0.02522758,-0.08438456,-0.28352925,0.035651304
-0.07346155,-0.19372116,-0.32301164,0.5396608,0.3454333,-0.015898785,0.40805945,0.45915556,-0.0034821394,-0.691947,-0.107399724,-0.15427113,-0.6385335,0.26322466
-0.42122924,0.2747771,-0.2684514,-0.7293304,0.29103363,0.19616148,-0.10896969,0.2828236,0.16718897,-0.27740702,0.15475412,-0.07317719,-0.068670996,0.16441485
-0.14591902,-0.25183105,0.5339598,-0.54848516,0.0022014286,-0.23837014,-0.15907474,-0.18297239,-0.27877158,-0.040573753,-0.17663366,0.47035092,0.15582709,-0.02097244
-0.7027965,-0.5538685,0.038959693,0.35855657,0.26318344,-0.18157274,0.16644894,0.31344187,-0.26998034,0.17496379,-0.35590026,-0.61947936,-0.030241977,-0.17027965
-0.19952999,0.047564227,0.52503353,-0.615525,-0.19102243,-0.026538676,-0.102130376,-0.4110873,0.024356058,-0.28219378,-0.43688375,0.080731936,-0.5553252,-0.2187753
0.14780775,0.13769373,0.21071444,-0.12210728,-0.1071038,0.26445854,-0.53467923,0.0038342206,0.4106643,0.4362578,0.5154923,0.4708205,0.5307552,-0.27523535
-0.5116916,-0.345021,0.11218823,-0.040987596,0.108749986,0.08550046,0.37737557,0.26019245,-0.047984917,-0.08574545,0.42798987,-0.75114405,-0.4201698,-0.06353379
-0.16677047,0.24926707,-0.017574804,-0.6300736,-0.4745078,-0.41337764,-0.08815531,-0.4377595,0.3860487,0.026559735,0.28990254,0.55084485,-0.4414966,0.28575405
0.23619606,-0.7598655,-0.3264436,0.09627994,-0.11041394,-0.35963184,0.17142801,0.65047306,-0.40986198,-0.2565075,-0.02714384,-0.34923226,-0.51010865,-0.12626398
0.6158254,0.2805891,-0.22205712,-0.5795771,-0.41950297,0.057230588,-0.46226344,-0.44649467,0.30202428,-0.0745747,0.19576728,0.13476834,-0.54131645,0.6608922
-0.5372162,-0.5287686,-0.49447086,0.47540694,0.5814667,-0.33243185,0.13814187,0.43356788,-0.35105842,-0.21228872,-0.58060366,-0.1299369,0.107338,-0.28339493
0.30945536,0.0037816355,0.24935035,-0.44627735,-0.52540475,0.36000267,0.10193606,-0.43446752,0.1971472,-0.3635739,0.3185312,0.5413901,0.559713,0.20561372
