Column1,Column2
0.03232877,0.036237005
0.032886516,0.036241096
0.03311113,0.03624306
0.032572746,0.03624274
0.033254847,0.03624263
0.03323622,0.03624206
0.033730343,0.0362382
0.03207821,0.036235772
0.0323274,0.036245376
0.033470355,0.036244974
0.032369573,0.036240462
0.03311285,0.03623551
0.033129856,0.036237076
0.033479687,0.03623212
0.034343164,0.036231432
0.03305827,0.03623536
0.033048138,0.03624013
0.032347713,0.03623208
0.03373781,0.036240123
0.032449864,0.036241055
0.032417353,0.036236115
0.033022694,0.03623991
0.034110438,0.036234424
0.03353402,0.036233936
0.033344224,0.036233205
0.03415649,0.036228277
0.032548662,0.036235787
0.034091167,0.036238607
0.031813573,0.03622819
0.031598806,0.03623081
0.032115277,0.036227707
0.034827575,0.036234915
0.032210093,0.036233954
0.034067158,0.036233988
0.03274202,0.036236264
0.03458512,0.03623162
0.03048801,0.036235154
0.032005604,0.036233302
0.032409873,0.036228277
0.03301894,0.036231454
0.033594932,0.03623591
0.032842655,0.036237635
0.032428607,0.03623537
0.032510333,0.036227506
0.03392295,0.03622598
0.032591075,0.03622429
0.032436952,0.036230482
0.033328414,0.036226746
0.03246091,0.03622816
0.032415815,0.036220763
0.03282057,0.036224965
0.035217438,0.036229767
0.032663524,0.036226813
0.032472733,0.036227092
0.03149218,0.036226127
0.03350934,0.036229093
0.033702742,0.03622946
0.033461533,0.03623266
0.032575287,0.036229294
0.030193266,0.036228903
0.032600135,0.036227394
0.03392197,0.036229793
0.034255944,0.036229026
0.033790328,0.03622892
0.03271254,0.036223907
0.03188174,0.03622159
0.031808324,0.036228776
0.032383386,0.036232103
0.034270875,0.036226213
0.034900684,0.036223717
0.030721713,0.0362257
0.03224453,0.036233786
0.031441215,0.03622888
0.032499112,0.036226355
0.03432504,0.036224995
0.032494217,0.036223136
0.033547387,0.03622567
0.0330121,0.036224738
0.035018537,0.036226004
0.033500247,0.03622622
0.033046987,0.03622992
0.03222141,0.036224004
0.032053288,0.036223795
0.03316635,0.036227785
0.03282411,0.036232337
0.034325223,0.036230408
0.031885672,0.036222376
0.033353742,0.03622341
0.033598922,0.036226418
0.031192996,0.036234073
0.032478366,0.036234982
0.03463023,0.036230374
0.032642227,0.036224164
0.033285182,0.036225125
0.03177875,0.036224928
0.034149654,0.036225274
0.032492187,0.03622622
0.033855233,0.036221236
0.03254657,0.036216162
0.03278205,0.036213975
0.032273475,0.036215022
0.03320569,0.03621679
0.031522572,0.036217023
0.034323674,0.036222406
0.03330379,0.03622265
0.03251357,0.03622368
0.03318785,0.036221486
0.032702398,0.036216367
0.032273628,0.036215875
0.031591155,0.036217727
0.034291763,0.036218423
0.031479556,0.036220476
0.032893464,0.036215764
0.033804223,0.036211297
0.03468732,0.03621195
0.03214352,0.036209606
0.03337907,0.03621292
0.03292658,0.03622109
0.031473786,0.03621732
0.033384115,0.036223907
0.031036923,0.036220636
0.033068176,0.03622455
0.031610902,0.036219362
0.03326883,0.036218718
0.03352905,0.03622386
0.033477243,0.036216028
0.035282906,0.036225542
0.033116408,0.03622151
0.033734642,0.03622898
0.032468803,0.03622818
0.032840673,0.036223505
0.03222184,0.036217205
0.032965615,0.036221817
0.032854438,0.036221486
0.033606086,0.036212947
0.03264709,0.036213174
0.033734858,0.036207125
0.03221414,0.036210507
0.03310535,0.03621086
0.03217925,0.03621515
0.03250696,0.03621449
0.03381018,0.036214247
0.033631,0.036211405
0.033679165,0.03621579
0.033530015,0.036220245
0.033135697,0.036222577
0.03293091,0.036215276
0.03264943,0.036217615
0.033538338,0.036221664
0.03181099,0.03621585
0.031472754,0.036219243
0.032599024,0.036214914
0.033065576,0.036213268
0.032042153,0.03621504
0.032084003,0.03620811
0.033160646,0.036212858
0.033734765,0.03621483
0.032472424,0.03621315
0.035639428,0.036215205
0.033180084,0.036215216
0.032154314,0.036219977
0.031143697,0.03621953
0.034121946,0.036223564
0.033231247,0.036219284
0.03347452,0.036216564
0.033988506,0.036213648
0.03140653,0.036210366
0.033552296,0.036210567
0.03448254,0.03621428
0.03197101,0.036210526
0.03337312,0.036207225
0.03259604,0.03621201
0.03411754,0.036215086
0.03116886,0.03621522
0.03144833,0.03621284
0.033866193,0.03620908
0.03200359,0.036207173
0.032303806,0.036214832
0.03370613,0.0362187
0.03190154,0.036210354
0.033719145,0.036209524
0.032919936,0.036209606
0.033078037,0.03620842
0.034445256,0.036209226
0.033618268,0.036214236
0.03188619,0.03620752
0.031675223,0.03620978
0.032934707,0.036211066
0.034442477,0.036207028
0.03193398,0.036204483
0.032066684,0.03621229
0.033081334,0.036212254
0.03295999,0.036211718
0.03389909,0.036209174
0.031875364,0.03620787
0.034608845,0.0362072
0.031788744,0.03621075
0.031308282,0.036206733
0.03482042,0.036204964
0.033716887,0.036208194
0.03340523,0.036210988
0.032327656,0.036206804
0.033242337,0.03620832
0.03283188,0.036202084
0.032238938,0.036199767
0.032061502,0.03620005
0.034207143,0.03620423
0.033108946,0.036210295
0.033018228,0.03620498
0.03276428,0.03620294
0.03236421,0.036202475
0.034184765,0.036203165
0.03314905,0.03620019
0.03134447,0.03620527
0.03398735,0.0362064
0.032661136,0.036207356
0.0350717,0.0362118
0.033040017,0.03620269
0.03284599,0.03620888
0.031036474,0.03620416
0.032899834,0.036201216
0.032820944,0.036196742
0.033064906,0.036203265
0.03227859,0.03620441
0.034164473,0.036209207
0.03275955,0.036202062
0.032932974,0.03620327
0.03179343,0.036201406
0.03427499,0.036209673
0.032746017,0.036202673
0.031931184,0.036202576
0.035467383,0.036203124
0.03152831,0.036198024
0.03169685,0.03620455
0.0320687,0.036202267
0.031884443,0.036197715
0.03482462,0.03620142
0.03255835,0.036207847
0.033741858,0.036202617
0.032845996,0.036202084
0.033854812,0.036201064
0.033487383,0.036195915
0.030929638,0.03619835
0.03175526,0.03620339
0.03480443,0.036209114
0.033060104,0.036201958
0.032325543,0.036204617
0.03342357,0.036200657
0.031736005,0.036201317
0.032826245,0.0362027
0.033961333,0.036201224
0.03274769,0.036201775
0.03231846,0.036198046
0.03263773,0.036201045
0.03443375,0.03619805
0.03273439,0.03619362
0.03291637,0.03619241
0.033563364,0.036199193
0.033266965,0.03619681
0.032111697,0.03619194
0.033266198,0.036193304
0.03287405,0.036190752
0.032294385,0.036196668
0.03217204,0.036199097
0.032359816,0.03620643
0.033059243,0.036201265
0.032163028,0.036199324
0.03416,0.036198284
0.032247387,0.036200132
0.033671338,0.036196716
0.03406354,0.036192764
0.031312127,0.036191527
0.030848127,0.036195435
0.032720782,0.0362026
0.032302927,0.036204223
0.034608312,0.03620107
0.033927277,0.036197033
0.033553883,0.03619518
0.035152968,0.03619372
0.033560555,0.03618896
0.033696167,0.036181442
0.032773893,0.036188506
0.031075172,0.036188476
0.03307037,0.036191538
0.032111526,0.036185086
0.034023065,0.036188092
0.033083085,0.036188867
0.033420697,0.036188394
0.032165185,0.03619193
0.033984587,0.036195368
0.03150195,0.036193557
0.032724172,0.03618732
0.033273906,0.036186226
0.032322165,0.036191396
0.034873545,0.036186278
0.033881415,0.036185388
0.03333583,0.03618838
0.03302616,0.036193587
0.033212475,0.036191773
0.03268728,0.036185633
0.032069005,0.036184624
0.0328344,0.03618349
0.031596124,0.036188107
0.033371605,0.036189232
0.034139663,0.03618435
0.03198794,0.036189754
0.03315968,0.036182158
0.03041972,0.036183417
0.03313317,0.03618463
0.033726137,0.03618773
0.03375109,0.036185965
0.03360448,0.036185175
0.033145,0.036191877
0.03193995,0.03618915
0.033780795,0.03618858
0.033115618,0.036187533
0.031474184,0.036189888
0.033071633,0.036197763
0.03336572,0.036189154
0.033930965,0.036184918
0.034109507,0.036186863
0.03164425,0.036186017
0.03139473,0.036191333
0.032174513,0.036196012
0.034827657,0.036188092
0.03286057,0.036184397
0.031746514,0.036183666
0.03321762,0.03618367
0.03201862,0.03618974
0.033774592,0.03619013
0.032812815,0.03619084
0.033299178,0.036185008
0.03220031,0.036183048
0.03313026,0.036188085
0.032691915,0.03618317
0.03393025,0.036180165
0.034253713,0.036182683
0.031963028,0.036191482
0.032919478,0.036188018
0.032112826,0.03617881
0.032799106,0.036177795
0.03179854,0.03617598
0.03399787,0.036181405
0.03355931,0.03618536
0.03293228,0.036190655
0.032606926,0.03617852
0.03285979,0.03617826
0.03236623,0.036180966
0.034016397,0.036174666
0.033282634,0.036178563
0.030359065,0.036183603
0.032672685,0.036183964
0.034160767,0.03618546
0.031040298,0.03619004
0.034385417,0.03619017
0.033517163,0.036181264
0.03198745,0.036181286
0.03221017,0.0361847
0.033588015,0.0361797
0.03335827,0.036178354
0.033484522,0.036176402
0.034916714,0.036176078
0.03247898,0.036172092
0.032112334,0.036171153
0.03221783,0.036172926
0.032022785,0.03617941
0.032364223,0.03617531
0.032796476,0.036177013
0.03210342,0.03617812
0.032005534,0.03617637
0.03308407,0.036174588
0.03310475,0.036175773
0.032838415,0.036177028
0.033869844,0.0361757
0.033897053,0.036174912
0.031840168,0.036185328
0.033461306,0.036184598
0.03395431,0.03618918
0.032804683,0.03617976
0.03308171,0.036181957
0.0324942,0.036179043
0.03265193,0.036173604
0.032919683,0.036172427
0.0324656,0.03618284
0.032501064,0.036183123
0.03162515,0.03617853
0.03379248,0.036180303
0.03482265,0.036175914
0.03312925,0.036175862
0.03232929,0.0361755
0.032159634,0.036177803
0.032547664,0.036181502
0.031932883,0.03617375
0.032435134,0.036173727
0.032767866,0.03617729
0.03246501,0.036175694
0.033257023,0.0361733
0.034565322,0.03617637
0.033513967,0.036172923
0.032707702,0.036172796
0.031599797,0.036169294
0.03401275,0.03617469
0.032840908,0.036174584
0.033572327,0.036171447
0.03356114,0.036171146
0.032946594,0.03616743
0.030993693,0.036166403
0.031463396,0.03617206
0.03370486,0.03617138
0.03386881,0.036169462
0.034064908,0.036168013
0.033227567,0.036168866
0.03304128,0.03617401
0.032192018,0.036172066
0.030347586,0.036173094
0.03324927,0.036171068
0.032896142,0.036167037
0.03236587,0.03616798
0.032354333,0.036170166
0.032696016,0.036176715
0.033857107,0.03617085
0.031658743,0.036170855
0.03521885,0.036171373
0.033501998,0.03616593
0.03220872,0.036168844
0.032982316,0.036165956
0.033256106,0.036166236
0.032678496,0.036168292
0.03209128,0.036161188
0.03273827,0.036160603
0.034455545,0.036157854
0.032481275,0.03616314
0.03363175,0.03616318
0.03415308,0.03616132
0.031322792,0.036167152
0.033056088,0.036169596
0.033264615,0.03616275
0.03220959,0.036158886
0.033127185,0.036157332
0.031573355,0.036157396
0.032338265,0.036158893
0.0344938,0.036155593
0.033516817,0.03615663
0.032925926,0.036152754
0.03157356,0.03615251
0.033403173,0.036161
0.033698343,0.03615458
0.03238627,0.036158822
0.03304265,0.03616067
0.03304814,0.03616444
0.033470236,0.0361617
0.032860707,0.036157753
0.032301627,0.03615228
0.03383197,0.036159843
0.031493116,0.036160063
0.03214693,0.036165435
0.03281929,0.036162864
0.03225451,0.036168985
0.03140794,0.03616385
0.034196876,0.03616067
0.032895934,0.03616219
0.0343464,0.036164723
0.033183675,0.03616306
0.034494378,0.03615548
0.03341633,0.036163617
0.032209817,0.036157224
0.031830847,0.036163777
0.032689758,0.03616457
0.032644514,0.036164265
0.03247959,0.036157288
0.0337465,0.03615628
0.032713536,0.03615892
0.033544715,0.036169093
0.03182442,0.03617025
0.03298268,0.036170572
0.034143005,0.036167413
0.032590017,0.036163878
0.033362746,0.03615498
0.030995667,0.036159057
0.03346639,0.03615265
0.032222006,0.036157694
0.03222911,0.03615878
0.032844096,0.036157604
0.033463586,0.036156468
0.033691622,0.036154058
0.031714633,0.036153514
0.0339787,0.03615417
0.033877276,0.036155395
0.032149177,0.036154088
0.0325275,0.036151513
0.031233963,0.036149293
0.03298042,0.036148973
0.03345265,0.036146875
0.033271566,0.036144603
0.034238733,0.036146585
0.031938024,0.036150575
0.033296283,0.036149845
0.0335362,0.0361545
0.033802096,0.03615342
0.032223705,0.036151707
0.031494018,0.03615203
0.033286385,0.036148284
0.03406121,0.03614786
0.033578515,0.0361483
0.03427324,0.03615105
0.032986414,0.036151405
0.032346748,0.036145296
0.032302108,0.036145747
0.032554332,0.03614845
0.03226259,0.036147498
0.03260856,0.03615137
0.0326939,0.036142632
0.030902015,0.03614654
0.033793,0.036143076
0.03279649,0.03614959
0.032592162,0.03614487
0.034029488,0.036149032
0.033690136,0.036141757
0.032212764,0.03614433
0.033675615,0.03614251
0.032317266,0.03613868
0.0318852,0.03614624
0.032783534,0.036146127
0.033609293,0.03614307
0.032465056,0.03613829
0.03187425,0.036137763
0.03591399,0.03614194
0.032049574,0.036143884
0.032847796,0.036147315
0.03268635,0.036150426
0.033161424,0.03615138
0.03284414,0.03614639
0.032357655,0.03614843
0.03361119,0.036149684
0.034046143,0.036144283
0.03326714,0.036143582
0.03352221,0.03614115
0.033469517,0.036145642
0.03214163,0.03614976
0.03228033,0.03614337
0.032901507,0.036143962
0.03298623,0.036142383
0.032000657,0.036140837
0.033206537,0.036144078
0.03238733,0.03614627
0.0313277,0.0361429
0.034033645,0.03614031
0.032907028,0.036142517
0.0337897,0.03614228
0.0321495,0.036148924
0.033514403,0.036144633
0.033642896,0.03613989
0.03208012,0.03614268
0.031697135,0.03614471
0.03112661,0.036144678
0.03397916,0.036141016
0.032828063,0.03614668
0.034344647,0.036144324
0.03370242,0.036137726
0.030962333,0.036147956
0.033404857,0.036149178
0.034636486,0.036143124
0.03359996,0.03613847
0.031760942,0.036143027
0.033159666,0.036139395
0.031815268,0.03614149
0.03439162,0.0361433
0.03233097,0.036142614
0.033969726,0.036138054
0.034102947,0.03613542
0.033261813,0.0361397
0.031241205,0.03614459
0.031991877,0.03614505
0.033234224,0.036152747
0.032818787,0.036146227
0.03238435,0.036139134
0.03300473,0.03614435
0.03222219,0.03614135
0.031852268,0.036144584
0.034001242,0.03614293
0.033645336,0.036144044
0.032800395,0.036138747
0.033230826,0.036135927
0.032154534,0.036140956
0.032392062,0.0361432
0.03249845,0.036141854
0.032004993,0.036140688
0.03364302,0.036145333
0.032455977,0.03614283
0.033999223,0.036139004
0.034735046,0.036135294
0.033354,0.036138855
0.032508813,0.036134683
0.032256827,0.036127277
0.031380445,0.036126625
0.032806054,0.03613354
0.0341212,0.036134087
0.03384241,0.036132883
0.03250805,0.036138173
0.032859866,0.036136914
0.032241672,0.036129743
0.03259755,0.036130562
0.033982337,0.036134508
0.031759314,0.036132738
0.032771327,0.03613626
0.033656977,0.036133427
0.033292443,0.036136907
0.032522283,0.036140148
0.032330863,0.0361386
0.033650875,0.03613851
0.03242518,0.036143027
0.034583624,0.036135446
0.032535154,0.03614041
0.031835657,0.03614235
0.03324113,0.03614123
0.03260559,0.036136188
0.034084216,0.036137667
0.032955617,0.036136694
0.03298921,0.03614098
0.031822026,0.036138054
0.033336382,0.0361342
0.03232955,0.036132496
0.032740436,0.036141057
0.03158406,0.036140963
0.033348516,0.03614332
0.03306938,0.03614762
0.032100525,0.036146272
0.032558236,0.03614029
0.03354323,0.036137767
0.033669382,0.03613584
0.033220526,0.03613438
0.033621434,0.036137115
0.032985393,0.036142115
0.031959523,0.03614114
0.030962445,0.03613863
0.032981277,0.036143783
0.034036733,0.036137324
0.03312356,0.036142096
0.03360567,0.036131658
0.032846265,0.036132902
0.03187374,0.036140587
0.033499047,0.03613514
0.033783544,0.036135104
0.032504644,0.03613277
0.032536913,0.03613283
0.032647077,0.03613452
0.033545673,0.03613581
0.032961864,0.036131278
0.032406375,0.036135312
0.032733895,0.03613873
0.032861553,0.036130607
0.03371875,0.03613415
0.032657467,0.036132716
0.03365732,0.036136143
0.030950347,0.03613447
0.032304917,0.036134865
0.032607228,0.03613211
0.03300056,0.03613454
0.032361984,0.036137242
0.032901403,0.03613028
0.032250065,0.036135886
0.034022413,0.03613192
0.03398975,0.03613132
0.032799974,0.036131732
0.032415412,0.036127817
0.032855872,0.03612489
0.03206389,0.036128327
0.034551308,0.036135893
0.03225199,0.03613834
0.033350494,0.036130376
0.032325875,0.03613067
0.033502012,0.036132492
0.0339195,0.03612971
0.033385996,0.036135476
0.031152556,0.036130358
0.033735912,0.03613542
0.03388885,0.0361318
0.031145284,0.036132112
0.031414345,0.036131784
0.034219354,0.03612986
0.033429928,0.036128044
0.03127544,0.036121976
0.034326322,0.036120318
0.032124676,0.03612375
0.03277423,0.036123335
0.033045374,0.036128614
0.030504437,0.036129918
0.032450337,0.03613262
0.031832617,0.036136784
0.03289227,0.036135867
0.03320952,0.03612808
0.03356537,0.03612559
0.03295655,0.03612518
0.03307536,0.036122996
0.03286904,0.03612432
0.03366653,0.036122985
0.033174776,0.036129225
0.0327141,0.03612389
0.03153287,0.036123082
0.03342668,0.03612661
0.032671116,0.036121063
0.033458065,0.036115527
0.031561095,0.03611706
0.032802798,0.03611982
0.033688888,0.036122918
0.03263219,0.0361201
0.032736387,0.03611801
0.03306991,0.03611537
0.03177028,0.03612247
0.033192184,0.036123287
0.03302275,0.03612274
0.03362072,0.036116865
0.03180654,0.03611005
0.03361925,0.0361178
0.03284298,0.036118764
0.033700477,0.03611751
0.03283332,0.036114473
0.031628843,0.036111385
0.03269008,0.036113635
0.03279366,0.036119927
0.03303432,0.036123678
0.031648815,0.03612535
0.03143957,0.036115617
0.033480752,0.036115773
0.032881424,0.036118895
0.03433482,0.03612045
0.03354558,0.036117297
0.033604402,0.0361153
0.032530002,0.036119238
0.03286153,0.036119647
0.03204939,0.03612179
0.032803323,0.036122393
0.03295074,0.036117103
0.032391634,0.03611281
0.034353543,0.03610471
0.032860663,0.036108695
0.03237771,0.036116946
0.034152094,0.036113594
0.031210914,0.03611355
0.03400946,0.036115933
0.03135872,0.036115266
0.033975277,0.036120974
0.032848686,0.036111023
0.032888465,0.036108073
0.03293044,0.03610733
0.031662825,0.036108576
0.033144962,0.036108963
0.032366898,0.036112092
0.03274027,0.036112092
0.03374111,0.036108997
0.033769313,0.03611471
0.033783473,0.036116417
0.030636847,0.036121592
0.0342168,0.036121316
0.031750347,0.036121614
0.03197558,0.036122303
0.033746503,0.036113985
0.03316371,0.03611145
0.034139942,0.03611195
0.032330345,0.036108896
0.032031495,0.03611432
0.033542376,0.03611603
0.034887444,0.036112122
0.033285882,0.03611565
0.032227475,0.036117002
0.031870835,0.0361181
0.03236233,0.036108658
0.03182539,0.036103796
0.03256427,0.036103602
0.033344362,0.03610609
0.033053584,0.036104713
0.033936583,0.036100242
0.03375203,0.036109764
0.031802144,0.036106244
0.032138065,0.03610624
0.033728216,0.036107678
0.032185044,0.036110304
0.03142192,0.036112655
0.03429479,0.036104403
0.033274647,0.036108997
0.0327407,0.03610337
0.032366194,0.03610407
0.03263934,0.036105573
0.031345762,0.036106803
0.0320621,0.03610618
0.032088794,0.036110338
0.034345943,0.03611591
0.032585744,0.036117848
0.034458052,0.036111604
0.03278218,0.036109164
0.033325527,0.036108505
0.03224959,0.03611009
0.034743868,0.036105666
0.032016084,0.036101084
0.033327613,0.0361008
0.03359899,0.036110215
0.031832885,0.036109284
0.03177313,0.036110267
0.0335385,0.036114365
0.03303012,0.03610789
0.03232002,0.03611025
0.032688305,0.036112987
0.032875534,0.036110874
0.034234542,0.036106784
0.03199127,0.036110885
0.032492418,0.036109265
0.03334322,0.03610173
0.032913856,0.03610091
0.03234579,0.036097556
0.032578696,0.036100145
0.03124335,0.036096007
0.035195157,0.03609476
0.03223639,0.03609803
0.033190146,0.036097325
0.033198547,0.03610673
0.032104358,0.036105186
0.03387901,0.03610996
0.03303692,0.03610161
0.033512536,0.036098965
0.032027382,0.03609612
0.03301341,0.03609758
0.033187132,0.036097534
0.031110657,0.03609854
0.034880396,0.03610763
0.03343448,0.03610508
0.033187523,0.03610751
0.031940434,0.036114585
0.032011878,0.036104742
0.031585094,0.03610153
0.032268085,0.036099996
0.033947557,0.036102097
0.03293352,0.036099434
0.032012653,0.036101013
0.032255758,0.036093496
0.03237001,0.036098834
0.032669608,0.036106292
0.03437846,0.03610579
0.033415224,0.036098473
0.03249433,0.036098383
0.031889986,0.03610103
0.032889143,0.036113385
0.03227378,0.036104623
0.03213134,0.03609636
0.03385479,0.036102284
0.03347941,0.03609859
0.033196267,0.036095172
0.033108056,0.036098976
0.032665435,0.036110573
0.031616483,0.036108047
0.03166021,0.036109798
0.033417918,0.03611429
0.032486916,0.0361141
0.035347227,0.0361089
0.031710584,0.036100615
0.03471349,0.036094766
0.031831507,0.036101777
0.031103814,0.036100384
0.033245087,0.03609929
0.03139559,0.036097705
0.034418862,0.036100842
0.03478936,0.036092516
0.03355252,0.03610183
0.031864014,0.03610162
0.03408381,0.036103085
0.033122767,0.036105756
0.032139454,0.03610555
0.033263788,0.036098514
0.032406256,0.036095124
0.031158905,0.036097083
0.034456227,0.036095306
0.03127716,0.036094096
0.03149894,0.036099922
0.03392674,0.036099788
0.034149114,0.03609948
0.03289256,0.036096193
0.03272867,0.036098298
0.032173134,0.036100388
0.032784563,0.03609541
0.03219894,0.03608923
0.034045544,0.03609492
0.033681735,0.03609525
0.031940088,0.036088526
0.031646088,0.036095913
0.032390054,0.036092363
0.033264216,0.036100384
0.032949142,0.0360941
0.032651372,0.036093246
0.032073453,0.03609312
0.03364926,0.03608765
0.03327793,0.036097687
0.03155407,0.03609195
0.033839677,0.03609346
0.032494724,0.036098193
0.03214158,0.036094327
0.034396,0.036094632
0.032007653,0.036094055
0.03329883,0.0360934
0.03223358,0.03609645
0.032472216,0.036101807
0.033303507,0.03609183
0.03305784,0.03609167
0.03337559,0.03609389
0.032955322,0.036089826
0.033694703,0.03609277
0.03206553,0.036098517
0.030928208,0.036090124
0.034523092,0.03608868
0.032933064,0.036084555
0.034030385,0.036085013
0.032678455,0.036087386
0.030760685,0.036082927
0.033897944,0.03609328
0.03330228,0.03609216
0.032849256,0.03610089
0.0325778,0.036094192
0.033343658,0.036099344
0.031970754,0.036098022
0.031870123,0.03609458
0.032800116,0.03609108
0.033674873,0.03609238
0.03280714,0.036092088
0.03297371,0.03609469
0.032533634,0.03609141
0.032288305,0.036086276
0.032908116,0.036084916
0.032342542,0.036085956
0.033358708,0.036083415
0.033251505,0.036085363
0.032963075,0.036091786
0.03186729,0.036099307
0.032151274,0.036089845
0.032353092,0.036088806
0.034007035,0.036086563
0.032935526,0.03608515
0.033330638,0.03608302
0.032128908,0.036085386
0.032124326,0.036085382
0.033310782,0.036081605
0.033026643,0.036078535
0.031839214,0.036075447
0.034401573,0.03608258
0.033289634,0.03607854
0.03214514,0.036082216
0.032523926,0.03608316
0.032401502,0.036078617
0.033526484,0.036082193
0.032425016,0.036085356
0.033695832,0.03607982
0.03238642,0.036078896
0.033898123,0.03607175
0.030683463,0.03607393
0.034248173,0.036082674
0.033236366,0.03608557
0.033547252,0.036083203
0.030632487,0.036084745
0.031484623,0.036085296
0.033168506,0.036081754
0.03268325,0.03608577
0.034325045,0.0360802
0.032772437,0.036074944
0.033459768,0.036078107
0.032486286,0.036080953
0.031920817,0.036080334
0.032926053,0.036081474
0.034680042,0.03608708
0.03244944,0.036085468
0.030955503,0.036079083
0.032876767,0.036075793
0.033442177,0.036075033
0.031865068,0.036081757
0.03353116,0.036080074
0.03292844,0.03608171
0.0334807,0.036080644
0.031379774,0.03608324
0.033286832,0.036087163
0.032406297,0.036081288
0.032724034,0.036082007
0.03403084,0.036079727
0.033130653,0.03608034
0.03384672,0.036085382
0.032950718,0.03607928
0.031093773,0.03607918
0.03193579,0.036077946
0.03251672,0.036079556
0.033405855,0.036073346
0.03133958,0.036077652
0.0342848,0.036078315
0.033155676,0.03607651
0.033218775,0.036083132
0.03161883,0.0360827
0.03318787,0.03608233
0.031536758,0.036078706
0.033575792,0.036079675
0.03354311,0.036080882
0.03329565,0.036077883
0.03378188,0.036079418
0.031867485,0.036080554
0.032275084,0.036081497
0.032516144,0.036073536
0.032658786,0.036073264
0.033689328,0.036075015
0.033851143,0.036072724
0.03194948,0.0360735
0.031964183,0.036076277
0.03363046,0.03607464
0.031923097,0.036072932
0.032917727,0.03607555
0.033161093,0.03607102
0.033349983,0.036071196
0.032994557,0.036067028
0.030983862,0.03607041
0.03249808,0.036072552
0.03249317,0.03607587
0.033080723,0.036078427
0.035060056,0.036076963
0.03201673,0.036073104
0.03249672,0.036069524
0.033872496,0.036069404
0.03315278,0.036073186
0.03220336,0.036069095
0.032181107,0.036067963
0.03329816,0.03607026
0.03375122,0.036076225
0.03363914,0.03606809
0.033059556,0.03606826
0.031903923,0.036071144
0.032469574,0.036074053
0.032863256,0.036083195
0.032863166,0.036074508
0.032687597,0.036065295
0.03321503,0.03606597
0.033431828,0.03606528
0.031100994,0.03606861
0.03238575,0.03606799
0.031927772,0.03606666
0.03286228,0.036070317
0.033474967,0.036066506
0.0335093,0.036065962
0.03476967,0.036063638
0.033270646,0.03606579
0.03309968,0.03606717
0.032590024,0.03606835
0.032502774,0.0360687
0.032141205,0.036068194
0.031157026,0.036070876
0.03463671,0.036066283
0.03336561,0.036068663
0.0340328,0.036065713
0.033122562,0.036069877
0.03208652,0.03606326
0.03427716,0.036071658
0.032803558,0.036066797
0.03143788,0.036060773
0.031078834,0.036059573
0.034461666,0.03606803
0.03262418,0.036065582
0.031436883,0.0360709
0.032917317,0.036072638
0.032030284,0.0360692
0.033871893,0.036065426
0.03234309,0.036066536
0.034849964,0.036071304
0.032008268,0.03606526
0.032168746,0.036067013
0.033691723,0.036069207
0.03236334,0.036068942
0.032901723,0.036065094
0.03372932,0.03606415
0.032588113,0.036063414
0.032719437,0.036062367
0.031796195,0.036060523
0.032786563,0.03606327
0.03177552,0.036072098
0.032129344,0.036071382
0.03243399,0.036069077
0.033453383,0.036064073
0.03347839,0.03606598
0.03360898,0.036062546
0.0327834,0.036060553
0.032428145,0.036056712
0.033974484,0.036053568
0.03211809,0.03605611
0.032420304,0.036057416
0.032490075,0.03605678
0.034701932,0.03606566
0.031703975,0.03606528
0.032418266,0.036061894
0.032910712,0.036059685
0.031353127,0.03605905
0.032241587,0.036067136
0.034267593,0.036069658
0.032412443,0.036062267
0.03352485,0.036068313
0.032291614,0.03605813
0.034041233,0.03605338
0.032528006,0.036058806
0.032915547,0.03605829
0.031310864,0.036060855
0.03339638,0.03605745
0.03269892,0.036058832
0.032820426,0.036058646
0.034677245,0.03605796
0.031390358,0.036058374
0.032259982,0.036060173
0.031608663,0.036056507
0.03272665,0.036060005
0.03321905,0.036061153
0.03335968,0.036057618
0.032822486,0.036060948
0.033068325,0.036061104
0.033908617,0.03605167
0.0332335,0.03605689
0.032191306,0.036053363
0.032298114,0.03605646
0.031595375,0.036054492
0.033654314,0.036060546
0.032435104,0.036057606
0.033653922,0.036055386
0.03390178,0.03605515
0.031883504,0.036058273
0.03252963,0.036064554
0.032090116,0.036064357
0.032531265,0.03605813
0.03332384,0.036058966
0.03287991,0.036058746
0.034478594,0.03605625
0.032579117,0.036054075
0.032211233,0.03605753
0.032368448,0.036062926
0.033001278,0.03604927
0.03300892,0.03605071
0.033413462,0.036052607
0.032528017,0.03605333
0.033753745,0.036044586
0.03144696,0.03605045
0.031294335,0.036050342
0.03403923,0.03606244
0.033038698,0.036060914
0.03361918,0.036058906
0.033911187,0.036063835
0.032083597,0.036055475
0.03211383,0.036058385
0.03181476,0.036048837
0.033011317,0.03604743
0.034179803,0.0360528
0.033894766,0.036058776
0.031643085,0.036055006
0.032985948,0.036055952
0.032487225,0.036046322
0.032338124,0.036044575
0.030935453,0.03604592
0.032080006,0.036046926
0.032679975,0.036047023
0.0330563,0.036046676
0.033540178,0.036046423
0.032394957,0.036043223
0.033441048,0.036044862
0.032502808,0.03604586
0.03257594,0.03604701
0.032654036,0.036047913
0.03242422,0.036042728
0.032018498,0.036051836
0.03406337,0.036052693
0.033396583,0.036051422
0.032469153,0.03605473
0.032782644,0.036051024
