d,k,invNES,MSE,ES,NES,precision,recall
7,125,0.6015501444031379,0.043250584628043584,0.5923604285533672,1.6623718060814476,0.09784022038567493,0.0689691778693788
7,126,0.6072152615843414,0.04328896259607058,0.5924501425980355,1.646862427981154,0.09776699170638564,0.06946889823311307
7,127,0.6037810819325892,0.04332344224305804,0.591067476377283,1.6562294346805118,0.09767322473120613,0.06995308324875199
7,128,0.6106599702466513,0.04336125232143179,0.5918337747263871,1.6375725423693492,0.09761679292929293,0.07046316051121652
7,129,0.6061350593481636,0.04339626182392731,0.5915583461513372,1.6497973258227268,0.09757191363956692,0.07098100544772873
7,130,0.6096824900980341,0.043420508716475265,0.5918401498519485,1.6401979985339659,0.09753125662216572,0.07150143960892351
7,131,0.6134115787715528,0.043456498358214295,0.5909160053701878,1.630226807916876,0.09744565712643437,0.07198821384924498
7,132,0.6083436236133098,0.043498463230889656,0.5909625370405547,1.6438078105601124,0.09747266048918941,0.07255784327940841
7,133,0.6055849187538431,0.04352616454766086,0.5897459985271806,1.6512960759620203,0.09744747543790606,0.07308863433933344
7,134,0.6048357107276855,0.04355618640047607,0.590775415203802,1.6533415310363988,0.09731644806271672,0.07353915943409906
7,135,0.6057514938704212,0.043584920896211674,0.5902326497806756,1.6508419873809081,0.09723837703635684,0.0740285228991031
7,136,0.6050408833472192,0.0436134253396418,0.5904728664425527,1.6527808740258676,0.09723910225247123,0.07457743853180604
7,137,0.6046350194374271,0.043646725951179306,0.5919959806702729,1.6538903104395672,0.09723311415414933,0.07512117571514386
7,138,0.6057576782531848,0.043685773810562475,0.5915716031970987,1.6508251333828512,0.09719394205560214,0.07563902065165606
7,139,0.6102911680963141,0.043717494785590776,0.5913686733263439,1.6385621360363243,0.09719497129569073,0.076187936284359
7,140,0.6081782143033906,0.04375242701544928,0.5912095415738342,1.6442548852977306,0.09716319034500853,0.07671095967023635
7,141,0.6053404074534501,0.04378453879207967,0.5912850245372842,1.651963073482582,0.09709604100319767,0.07720550158460551
7,142,0.6063461301753665,0.043816231170835745,0.5913464400970616,1.649223026641205,0.09701367063723018,0.07768709737556186
7,143,0.6086778505415773,0.0438585614569616,0.5924500724858602,1.6429051905046976,0.09698382425655153,0.0782101207614392
7,144,0.6092643893012573,0.04389356810070464,0.5925075786377301,1.6413235658608947,0.09692569635751454,0.07870984112517347
7,145,0.6054835310368201,0.04392067831893837,0.59064940739527,1.6515725841256432,0.09689370190937589,0.07923027528636825
7,146,0.5996090571135517,0.04394481715246343,0.5904896421419848,1.6677533271660099,0.09687472483238362,0.07976106634629326
7,147,0.6094278994486756,0.04397684147099977,0.5903658168761995,1.640883197019137,0.09683414228868774,0.08027373283344036
7,148,0.6079938127018808,0.04400745663888715,0.5893350774260937,1.644753579902519,0.09683443774352865,0.08082005924146074
7,149,0.6078769855541136,0.04404262151175977,0.5891713831177663,1.6450696831176204,0.09675769285287283,0.0813016550324171
7,150,0.6079218308843648,0.04407747652129754,0.5880774205444881,1.6449483292042097,0.09666972757881849,0.08177289392464321
7,151,0.6127594631454709,0.04411417498556231,0.5858009265771112,1.6319617405281865,0.09664678087315053,0.0822985065352031
7,152,0.6138675597953052,0.04414302654670158,0.5860867103260077,1.6290158749119292,0.09658486781692523,0.0827904592248897
7,153,0.6097257013510178,0.04417135857243851,0.5856988903792248,1.6400817577219071,0.09649675603329792,0.08325910889243325
7,154,0.614613386982105,0.044198554565416624,0.5875067303139536,1.627039080470136,0.09651413783645188,0.08381838142386644
7,155,0.6099431643156016,0.044234938362170864,0.5856490546997487,1.6394970195658625,0.09653721970437514,0.08438283240466475
7,156,0.6098426750681777,0.04426810906343818,0.5866345062115572,1.6397671741948927,0.09647465329283511,0.08487219586966879
7,157,0.6142904200529096,0.044298109364846364,0.5874288232691203,1.6278945061748948,0.09640995946728431,0.08535897010999026
