d,k,MSE,ES,NES,precision,recall
1,84,0.0343087131633419,0.5123080726406969,1.4824804619431868,0.0870228256591893,0.04122304617105454
2,84,0.02025254750641874,0.5161627528024252,1.4801132989627737,0.08748742839651931,0.04144313026907223
3,84,0.017359642287477425,0.5447421033439004,1.515212384237157,0.08986510122873759,0.042569443005986286
4,84,0.0176704006541648,0.5816775028552743,1.622329261710521,0.09323210459574095,0.0441644054104439
5,84,0.01851364699499445,0.5933795890442382,1.6478685958028736,0.0966865625956535,0.04580079540982248
6,84,0.01929194012389586,0.5921343450692085,1.6343163574147623,0.09644059644059644,0.04568428029910723
7,84,0.01983815858473343,0.5745031607940785,1.6076918391885273,0.09582841401023219,0.0453942871346604
8,84,0.020076178011711483,0.5961085267604415,1.6574224817310885,0.09598692553238007,0.04546937465045467
3,79,0.01738383352093276,0.5408774463265364,1.5022030161407858,0.08993269867838337,0.040065662737949745
3,80,0.017380051174961386,0.5404096280586038,1.5198668148917056,0.09000803489439853,0.04060681069660501
3,81,0.017375103088419837,0.540477200493042,1.5041467337741043,0.08996247548436101,0.04109358493692648
3,82,0.017373165037296422,0.5417285896498245,1.5044540416914678,0.08992922573853837,0.04158553762661309
3,83,0.017376603194979738,0.5429881278883528,1.5219375418976893,0.08980826888822507,0.04203606272137871
3,84,0.017359642287477425,0.5447421033439004,1.5164501724388804,0.08986510122873759,0.042569443005986286
3,85,0.017370811377840453,0.5440850742385538,1.5169434889387103,0.08987198185059148,0.04307952026845081
3,86,0.01734021299863353,0.5410206204957237,1.4993019891522994,0.08981997565507079,0.04356111605940717
3,87,0.01733342940493752,0.5429545445505642,1.5307025640005874,0.08993276548135483,0.04412297781552292
3,88,0.017326909239073377,0.5428668471348536,1.5063323515128588,0.08998559979964939,0.044656358100130494
3,89,0.017326400905720542,0.5420938037993719,1.514130279081609,0.08987216392732225,0.04510688319489612
1,89,0.03410115355965725,0.5065417755933928,1.4868394224672257,0.0869213070438811,0.043625846676471194
2,89,0.0201985645871672,0.5224296524376295,1.481456281634532,0.08796339286635507,0.04414887006234853
3,89,0.017326400905720542,0.5420938037993719,1.5147395657473877,0.08987216392732225,0.04510688319489612
4,89,0.017640225594846033,0.5783816406101641,1.6338477175810802,0.09307580400532392,0.04671479172276653
5,89,0.01848761951228978,0.6042088359012442,1.6665564874603933,0.09648063887083294,0.04842368001325683
6,89,0.019166200019535996,0.6011825829429006,1.6810943583857527,0.09609888465863951,0.04823207738674731
7,89,0.019627310757658313,0.5724878667184417,1.6002945028358628,0.09562427131375037,0.047993868715951696
8,89,0.019821330198498438,0.5970433549243443,1.6599265917595813,0.0956603831986876,0.04801199328872962
3,84,0.017359642287477425,0.5447421033439004,1.505203219017256,0.08986510122873759,0.042569443005986286
3,85,0.017370811377840453,0.5440850742385538,1.5223769015461797,0.08987198185059148,0.04307952026845081
3,86,0.01734021299863353,0.5410206204957237,1.5105693083363405,0.08981997565507079,0.04356111605940717
3,87,0.01733342940493752,0.5429545445505642,1.523569313816019,0.08993276548135483,0.04412297781552292
3,88,0.017326909239073377,0.5428668471348536,1.5256489195586345,0.08998559979964939,0.044656358100130494
3,89,0.017326400905720542,0.5420938037993719,1.511092903093792,0.08987216392732225,0.04510688319489612
3,90,0.017319246116028565,0.5416625908046655,1.5209311590663432,0.08977655341291704,0.045565175963709424
3,91,0.017319127052814413,0.5427603560962571,1.5183917379955483,0.08983945347581711,0.04610373469768213
3,92,0.01732642270442095,0.5432487456662664,1.5315920743274858,0.0897562582345191,0.046567205915860554
3,93,0.017334692239270925,0.5434993762803466,1.5072545445267644,0.0897439695093654,0.047066926279594835
3,94,0.017340675068803105,0.542449055388172,1.514025833131797,0.0897514799835883,0.04757700354205936
1,91,0.03403004798546733,0.513011076170149,1.4967459575521729,0.08702408702408702,0.044658947324813056
2,91,0.020154392395065526,0.5216634565089648,1.489697112420055,0.08781622417986054,0.04506545559997514
3,91,0.017319127052814413,0.5427603560962571,1.5139816062652214,0.08983945347581711,0.04610373469768213
4,91,0.01761996555777316,0.5825656122492688,1.6328677614507565,0.09317954772500227,0.04781780143753754
5,91,0.018418289767200783,0.5988926522311336,1.6581694692433495,0.09631277813095995,0.04942570996540796
6,91,0.019077288272371273,0.60172237258367,1.6709563704358739,0.09605545969182333,0.049293659506597344
7,91,0.01954070768497346,0.5727918928172577,1.6029764069015429,0.095545868273141,0.04903214781365868
8,91,0.019768640717779413,0.5973514653634906,1.6547707786595567,0.09573255027800483,0.049127949126913435
3,86,0.01734021299863353,0.5410206204957237,1.5100820652293603,0.08981997565507079,0.04356111605940717
3,87,0.01733342940493752,0.5429545445505642,1.5281907310820881,0.08993276548135483,0.04412297781552292
3,88,0.017326909239073377,0.5428668471348536,1.5247181755278627,0.08998559979964939,0.044656358100130494
3,89,0.017326400905720542,0.5420938037993719,1.5127210208480995,0.08987216392732225,0.04510688319489612
3,90,0.017319246116028565,0.5416625908046655,1.5118630441959668,0.08977655341291704,0.045565175963709424
3,91,0.017319127052814413,0.5427603560962571,1.5083976692495307,0.08983945347581711,0.04610373469768213
3,92,0.01732642270442095,0.5432487456662664,1.5025945914623111,0.0897562582345191,0.046567205915860554
3,93,0.017334692239270925,0.5434993762803466,1.5099110801059235,0.0897439695093654,0.047066926279594835
3,94,0.017340675068803105,0.542449055388172,1.5002316354149743,0.0897514799835883,0.04757700354205936
3,95,0.017345663897601515,0.5442580925783574,1.511006758754503,0.08963317384370016,0.048019760962777304
3,96,0.017353262110104357,0.5441504426138732,1.5201362583590652,0.08957950719314356,0.04849617830436854
1,91,0.03403004798546733,0.513011076170149,1.5079211239114887,0.08702408702408702,0.044658947324813056
2,91,0.020154392395065526,0.5216634565089648,1.4915585808022005,0.08781622417986054,0.04506545559997514
3,91,0.017319127052814413,0.5427603560962571,1.5168813019599998,0.08983945347581711,0.04610373469768213
4,91,0.01761996555777316,0.5825656122492688,1.6347570626886416,0.09317954772500227,0.04781780143753754
5,91,0.018418289767200783,0.5988926522311336,1.6593002499799605,0.09631277813095995,0.04942570996540796
6,91,0.019077288272371273,0.60172237258367,1.677847610395264,0.09605545969182333,0.049293659506597344
7,91,0.01954070768497346,0.5727918928172577,1.5945631029129013,0.095545868273141,0.04903214781365868
8,91,0.019768640717779413,0.5973514653634906,1.6647880775066768,0.09573255027800483,0.049127949126913435
3,86,0.01734021299863353,0.5410206204957237,1.5068842891038257,0.08981997565507079,0.04356111605940717
3,87,0.01733342940493752,0.5429545445505642,1.5058542230437229,0.08993276548135483,0.04412297781552292
3,88,0.017326909239073377,0.5428668471348536,1.5136077423127483,0.08998559979964939,0.044656358100130494
3,89,0.017326400905720542,0.5420938037993719,1.502195849160447,0.08987216392732225,0.04510688319489612
3,90,0.017319246116028565,0.5416625908046655,1.5064811298563965,0.08977655341291704,0.045565175963709424
3,91,0.017319127052814413,0.5427603560962571,1.511538757867732,0.08983945347581711,0.04610373469768213
3,92,0.01732642270442095,0.5432487456662664,1.5170327686284455,0.0897562582345191,0.046567205915860554
3,93,0.017334692239270925,0.5434993762803466,1.5175568956339018,0.0897439695093654,0.047066926279594835
3,94,0.017340675068803105,0.542449055388172,1.5044065779438824,0.0897514799835883,0.04757700354205936
3,95,0.017345663897601515,0.5442580925783574,1.519317149366553,0.08963317384370016,0.048019760962777304
3,96,0.017353262110104357,0.5441504426138732,1.5177176560632513,0.08957950719314356,0.04849617830436854
1,91,0.03403004798546733,0.513011076170149,1.4944285243030344,0.08702408702408702,0.044658947324813056
2,91,0.020154392395065526,0.5216634565089648,1.474015134877829,0.08781622417986054,0.04506545559997514
3,91,0.017319127052814413,0.5427603560962571,1.515658358869906,0.08983945347581711,0.04610373469768213
4,91,0.01761996555777316,0.5825656122492688,1.634851257108794,0.09317954772500227,0.04781780143753754
5,91,0.018418289767200783,0.5988926522311336,1.680186903602943,0.09631277813095995,0.04942570996540796
6,91,0.019077288272371273,0.60172237258367,1.679748407322841,0.09605545969182333,0.049293659506597344
7,91,0.01954070768497346,0.5727918928172577,1.5927412102232021,0.095545868273141,0.04903214781365868
8,91,0.019768640717779413,0.5973514653634906,1.6822651491124223,0.09573255027800483,0.049127949126913435
3,86,0.01734021299863353,0.5410206204957237,1.501105981775756,0.08981997565507079,0.04356111605940717
3,87,0.01733342940493752,0.5429545445505642,1.5209140804800492,0.08993276548135483,0.04412297781552292
3,88,0.017326909239073377,0.5428668471348536,1.5135200931540376,0.08998559979964939,0.044656358100130494
3,89,0.017326400905720542,0.5420938037993719,1.5131569413083554,0.08987216392732225,0.04510688319489612
3,90,0.017319246116028565,0.5416625908046655,1.5215945688516845,0.08977655341291704,0.045565175963709424
3,91,0.017319127052814413,0.5427603560962571,1.491716870258518,0.08983945347581711,0.04610373469768213
3,92,0.01732642270442095,0.5432487456662664,1.5072758250267422,0.0897562582345191,0.046567205915860554
3,93,0.017334692239270925,0.5434993762803466,1.5195513875406244,0.0897439695093654,0.047066926279594835
3,94,0.017340675068803105,0.542449055388172,1.519031806075752,0.0897514799835883,0.04757700354205936
3,95,0.017345663897601515,0.5442580925783574,1.5114970212789898,0.08963317384370016,0.048019760962777304
3,96,0.017353262110104357,0.5441504426138732,1.5141184204544627,0.08957950719314356,0.04849617830436854
1,91,0.03403004798546733,0.513011076170149,1.4953788650864879,0.08702408702408702,0.044658947324813056
2,91,0.020154392395065526,0.5216634565089648,1.4730248637585197,0.08781622417986054,0.04506545559997514
3,91,0.017319127052814413,0.5427603560962571,1.5075842071977863,0.08983945347581711,0.04610373469768213
4,91,0.01761996555777316,0.5825656122492688,1.6296044887442098,0.09317954772500227,0.04781780143753754
5,91,0.018418289767200783,0.5988926522311336,1.6504195261173535,0.09631277813095995,0.04942570996540796
6,91,0.019077288272371273,0.60172237258367,1.6727045701472583,0.09605545969182333,0.049293659506597344
7,91,0.01954070768497346,0.5727918928172577,1.597415263385943,0.095545868273141,0.04903214781365868
8,91,0.019768640717779413,0.5973514653634906,1.6754586048624778,0.09573255027800483,0.049127949126913435
3,86,0.01734021299863353,0.5410206204957237,1.4992501700007936,0.08981997565507079,0.04356111605940717
3,87,0.01733342940493752,0.5429545445505642,1.50843716899107,0.08993276548135483,0.04412297781552292
3,88,0.017326909239073377,0.5428668471348536,1.5172042369502163,0.08998559979964939,0.044656358100130494
3,89,0.017326400905720542,0.5420938037993719,1.5188957481823884,0.08987216392732225,0.04510688319489612
3,90,0.017319246116028565,0.5416625908046655,1.5065063657398283,0.08977655341291704,0.045565175963709424
3,91,0.017319127052814413,0.5427603560962571,1.512277518768639,0.08983945347581711,0.04610373469768213
3,92,0.01732642270442095,0.5432487456662664,1.5156053271390748,0.0897562582345191,0.046567205915860554
3,93,0.017334692239270925,0.5434993762803466,1.5195749701019685,0.0897439695093654,0.047066926279594835
3,94,0.017340675068803105,0.542449055388172,1.4982000087512446,0.0897514799835883,0.04757700354205936
3,95,0.017345663897601515,0.5442580925783574,1.5230883939892634,0.08963317384370016,0.048019760962777304
3,96,0.017353262110104357,0.5441504426138732,1.5216905938205922,0.08957950719314356,0.04849617830436854
1,91,0.03403004798546733,0.513011076170149,1.515270004800103,0.08702408702408702,0.044658947324813056
2,91,0.020154392395065526,0.5216634565089648,1.4917865958345977,0.08781622417986054,0.04506545559997514
3,91,0.017319127052814413,0.5427603560962571,1.5156336936901968,0.08983945347581711,0.04610373469768213
4,91,0.01761996555777316,0.5825656122492688,1.623114630478842,0.09317954772500227,0.04781780143753754
5,91,0.018418289767200783,0.5988926522311336,1.6520482876214284,0.09631277813095995,0.04942570996540796
6,91,0.019077288272371273,0.60172237258367,1.6827276461005531,0.09605545969182333,0.049293659506597344
7,91,0.01954070768497346,0.5727918928172577,1.5857677833601544,0.095545868273141,0.04903214781365868
8,91,0.019768640717779413,0.5973514653634906,1.672401712565566,0.09573255027800483,0.049127949126913435
3,86,0.01734021299863353,0.5410206204957237,1.517127115688109,0.08981997565507079,0.04356111605940717
3,87,0.01733342940493752,0.5429545445505642,1.516944627614421,0.08993276548135483,0.04412297781552292
3,88,0.017326909239073377,0.5428668471348536,1.5071185264023188,0.08998559979964939,0.044656358100130494
3,89,0.017326400905720542,0.5420938037993719,1.5174195285722476,0.08987216392732225,0.04510688319489612
3,90,0.017319246116028565,0.5416625908046655,1.514693707554283,0.08977655341291704,0.045565175963709424
3,91,0.017319127052814413,0.5427603560962571,1.5208749013664915,0.08983945347581711,0.04610373469768213
3,92,0.01732642270442095,0.5432487456662664,1.5068964937553415,0.0897562582345191,0.046567205915860554
3,93,0.017334692239270925,0.5434993762803466,1.5097859382336096,0.0897439695093654,0.047066926279594835
3,94,0.017340675068803105,0.542449055388172,1.5131782542681322,0.0897514799835883,0.04757700354205936
3,95,0.017345663897601515,0.5442580925783574,1.5054120316927235,0.08963317384370016,0.048019760962777304
3,96,0.017353262110104357,0.5441504426138732,1.518829144536372,0.08957950719314356,0.04849617830436854
1,91,0.03403004798546733,0.513011076170149,1.50035743798955,0.08702408702408702,0.044658947324813056
2,91,0.020154392395065526,0.5216634565089648,1.4838660351766104,0.08781622417986054,0.04506545559997514
3,91,0.017319127052814413,0.5427603560962571,1.5209842219371004,0.08983945347581711,0.04610373469768213
4,91,0.01761996555777316,0.5825656122492688,1.6318230095463242,0.09317954772500227,0.04781780143753754
5,91,0.018418289767200783,0.5988926522311336,1.6565460629150621,0.09631277813095995,0.04942570996540796
6,91,0.019077288272371273,0.60172237258367,1.657798398284785,0.09605545969182333,0.049293659506597344
7,91,0.01954070768497346,0.5727918928172577,1.5859147326440686,0.095545868273141,0.04903214781365868
8,91,0.019768640717779413,0.5973514653634906,1.6565365110613082,0.09573255027800483,0.049127949126913435
3,86,0.01734021299863353,0.5410206204957237,1.501164611657067,0.08981997565507079,0.04356111605940717
3,87,0.01733342940493752,0.5429545445505642,1.5082380482727868,0.08993276548135483,0.04412297781552292
3,88,0.017326909239073377,0.5428668471348536,1.4966851106405792,0.08998559979964939,0.044656358100130494
3,89,0.017326400905720542,0.5420938037993719,1.5104922351291565,0.08987216392732225,0.04510688319489612
3,90,0.017319246116028565,0.5416625908046655,1.5105978292858688,0.08977655341291704,0.045565175963709424
3,91,0.017319127052814413,0.5427603560962571,1.5042992120239806,0.08983945347581711,0.04610373469768213
3,92,0.01732642270442095,0.5432487456662664,1.5146718028979473,0.0897562582345191,0.046567205915860554
3,93,0.017334692239270925,0.5434993762803466,1.5298581876677622,0.0897439695093654,0.047066926279594835
3,94,0.017340675068803105,0.542449055388172,1.511002975277099,0.0897514799835883,0.04757700354205936
3,95,0.017345663897601515,0.5442580925783574,1.5170968358201604,0.08963317384370016,0.048019760962777304
3,96,0.017353262110104357,0.5441504426138732,1.512201297576542,0.08957950719314356,0.04849617830436854
1,91,0.03403004798546733,0.513011076170149,1.4982199000179943,0.08702408702408702,0.044658947324813056
2,91,0.020154392395065526,0.5216634565089648,1.4890415663502266,0.08781622417986054,0.04506545559997514
3,91,0.017319127052814413,0.5427603560962571,1.5089704731061566,0.08983945347581711,0.04610373469768213
4,91,0.01761996555777316,0.5825656122492688,1.6433699392842616,0.09317954772500227,0.04781780143753754
