d,k,invNES,MSE,ES,NES,precision,recall
6,27,0.5742739510275885,0.06439178497798112,0.645015183341705,1.7413292004811123,0.0995816753392511,0.015162499741077532
6,28,0.5707191281603192,0.06433264941639431,0.6510819663674817,1.7521753707878047,0.09917355371900827,0.015659630880129255
6,29,0.5817035058015058,0.06431721231016789,0.638955786134818,1.7190888313835075,0.09914188911054114,0.01621372496219732
6,30,0.5876893479303533,0.06424181755796682,0.6349696460187277,1.7015792501968394,0.09903581267217632,0.01675487292085258
6,31,0.5879157459121706,0.0640434641515608,0.6352029006849967,1.7009239962581155,0.09889214727924406,0.017288253205460156
6,32,0.6001859703556724,0.06388139806725936,0.624513100980592,1.6661502424113583,0.09882920110192837,0.01783457961348054
6,33,0.5936127736503394,0.0637004269699918,0.6296337632809321,1.6845998677734626,0.09896485516320228,0.018417155167056776
6,34,0.5998566855861112,0.0635491291061876,0.6225076642595581,1.6670648573715816,0.09880894506562955,0.018945357002299233
6,35,0.6047750286618095,0.06347638254935853,0.620643126874955,1.6535074244264147,0.09884559884559885,0.01950980798309754
6,36,0.5987007953745098,0.06337102406035364,0.6229856330790298,1.6702833998649735,0.09865064789307214,0.020027652919609753
6,37,0.5964335162491604,0.06332863301356986,0.6231268979195101,1.6766328060984579,0.09854068944978035,0.02056103320421733
6,38,0.5928237996918598,0.06322463579830602,0.6246537468689151,1.6868418584405414,0.0984969310328162,0.02110735961223771
6,39,0.5983744346679076,0.06315752490606522,0.6203661607864864,1.671194392780151,0.09831414376868923,0.02162261532406736
6,40,0.6041473753823983,0.0630792107386716,0.6181253136878231,1.6552252658004922,0.09823232323232323,0.0221585848333575
6,41,0.6003048349219078,0.06302553027796463,0.6135670072948531,1.665820332981472,0.09828887545073797,0.02272562503883837
6,42,0.6056978669639399,0.06295303226478953,0.6129345293190955,1.6509881486168991,0.09810223446587082,0.023235702301302896
6,43,0.6069552342627886,0.06301027816971565,0.6107329977541511,1.6475679647356627,0.09813782646763619,0.023797564057418646
6,44,0.6119985838449655,0.06296377321059221,0.6103929709573803,1.6339907091244592,0.0980257116620753,0.02432317666797854
6,45,0.6128463805384053,0.06291579893293402,0.6058244456329516,1.6317302863426681,0.09799000102030406,0.024866913851316362
6,46,0.6153405193980599,0.06289605382511135,0.6037000408995638,1.6251164493087873,0.0981155427795744,0.02545207862957516
6,47,0.6192953138009246,0.06286975299660788,0.599726561116817,1.6147385225031021,0.09810874704491726,0.026003583486960663
