"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"ATM.Nucleus.Sphericity.mean",1,1,1,1,1,1,0.556078241222111,0.834837762288689,1,1,1,0.0346104005984001,1,1,3.94556560286307e-16,1,1,1,1,1,1,9.28827963928341e-23,0.0218731957359226,0.0421967323762923,1,1,0.000403916078223948,1,1,1,3.62345374907072e-06,1,4.32690838436598e-07,1
"ATM.Nucleus.Sphericity.SD",0.203715130031228,1,1,1,1,1,1,1,1,1,1,1,1,0.00332094666605554,1,0.419664131250048,0.0820805717090275,1,1,1,1,0.408884769217165,0.471368237988212,1,1,1,1,1,1,1,1,0.0154150903778773,1,1
"ATM.Nucleus.Volume.frac.min",1,1,1,0.119528600304116,1,1,1,0.00122624205764352,1,1,1,1,1,1,1,0.0329528495154547,1,1,1,1,1,1,2.51469228499984e-09,1,0.472942273808108,1,1,1,1,1,1,0.0127720061605965,1,1
"ATM.Nucleus.Volume.frac.max",1,1,1,0.0768300962828005,1,1,1,0.00589412888214563,1,1,1,0.303545266172007,1,1,1,0.00510029105470107,1,1,1,1,1,0.740018013664403,2.00518779822948e-07,1,0.69915175549043,1,1,1,1,1,1,0.00824121626657746,0.0126413402228902,1
"ATM.Nucleus.Volume.frac.mean",1,1,1,0.0393539008097252,1,1,1,0.00078944696635836,1,1,1,0.124883312755643,1,1,1,0.001532235590957,1,1,1,1,1,1,2.31235351175325e-09,1,0.37951560002494,1,1,1,1,1,1,0.00385618698947449,0.324325692891799,1
"ATM.Nucleus.Volume.frac.SD",1,1,1,1,1,1,1,1,1,1,1,1,1,0.0279653638930457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Cell.Ellipticity..oblate..min",1,1,1,0.127907353972807,1,1,1,1,1,0.55677929917709,1,0.0971324228871427,1,1,0.250234076099634,1,1,1,1,1,1,1,0.0757082414943355,1,1,1,1,1,1,1,1,0.46832750034992,1,1
"TVC.Cell.Ellipticity..oblate..max",1,0.358001107288004,1,1,1,1,1,1,1,1,1,0.00323908352497924,1,0.550590279018775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Cell.Ellipticity..oblate..mean",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Cell.Ellipticity..oblate..SD",1,1,1,1,1,1,1,1,1,1,1,0.164674086878125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Cell.Ellipticity..prolate..min",1,1,1,1,1,1,1,1,1,1,0.721786007367322,0.00585172573693642,1,0.0354019019453106,1,1,1,1,1,0.0206642136885063,1,1,1,1,1,1,1,1,1,1,1,0.592585075842188,1,1
"TVC.Cell.Ellipticity..prolate..max",1,1,1,1,1,1,1,0.0209282736090802,1,1,1,1,1,1,1,0.855674997273425,1,1,1,1,1,0.241469347924715,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Cell.Ellipticity..prolate..mean",1,1,1,1,1,1,1,1,1,1,1,1,1,0.142721714794367,1,0.943229514272167,1,1,1,0.0350326243111496,1,0.0456100207444306,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Cell.Ellipticity..prolate..SD",1,1,1,1,1,1,1,0.146481339768151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min",0.359632554722106,1.39086779048656e-07,1,9.85416218545064e-07,0.216519554518117,0.000529493338431354,1,1,1,1,0.16153019699499,0.0124366958458926,1,0.310609876641438,0.164495054401395,0.0188948650075487,0.422650802222492,1,1,1,1,0.0109736421395209,1,0.373396723493522,0.253818917535224,0.0129937322902981,0.0604492343921229,1,1,0.00844969879600624,1,0.00799055840320613,0.0161600761905388,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max",0.759513826732018,2.18083454929564e-16,1,4.76134671138342e-05,0.00190211215158061,2.79532562681274e-12,0.0039120846659976,0.00078944696635836,1,1,0.0110813711500263,1,0.0113543126950353,1,0.0515969443168769,0.000377680635685493,0.0590180838720829,0.356497260342218,1,1,1,1,0.000805907014671719,6.61974121934875e-06,8.52336664564267e-06,0.000885907995947455,0.178298663747563,0.71057806150007,1,0.176935042135866,1,0.000237871813281338,1,1
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean",0.0292968090378396,2.77149147768502e-15,1,2.85539620039568e-08,0.005448548984703,1.63432103800183e-10,0.171648772294646,0.0266998423022266,1,1,0.0073917144791136,1,0.127189244484112,0.571897248162012,0.0175588770992602,4.38437796188368e-05,0.00179684330217612,0.123858557716804,1,1,1,0.0490962927826315,1.49130299571263e-05,0.00188322184118658,0.000515948312866326,0.00140021860279735,0.0721598928994884,1,1,0.0271580048291316,1,5.44884592542563e-06,0.242901331322642,0.275963914174782
"TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD",1,2.43673362550224e-07,0.0407681262007629,0.0457821091996503,0.172279258270962,0.00470018284258752,0.00685002866299866,5.3219095123923e-05,1,1,1,0.49496528500403,0.600024515582215,1,1,0.102300295885259,1,1,1,1,1,1,1,0.321677910659802,0.192908053099291,1,1,0.031744569819224,1,1,1,0.0753110580880596,1,1
"TVC.Cell.Sphericity.min",1,1,1,1,1,1,1,1,1,1,1,0.112207362671936,1,1,1,0.0788884173126032,1,0.0201108069229337,1,1,0.068960098513882,1,0.219470609603585,1,1,0.0691510713993627,1,0.634105897438597,0.447640191872155,0.49304220802007,0.0907419995389358,1,1,1
"TVC.Cell.Sphericity.max",1,1,1,0.00206223722767974,1,1,1,1,1,1,1,0.419815622751571,1,0.0278746638003202,1,0.097593079927518,1,0.0146545198236668,1,1,0.000337643736634416,1,3.87349500818699e-06,1,1,1,1,1,1,0.604231349686858,0.107053889564285,0.0085502655262643,1,1
"TVC.Cell.Sphericity.mean",1,1,1,1,1,1,1,1,1,1,1,1,1,0.0783694327028206,1,0.0227606006232587,1,0.0009630208647286,1,1,0.00677353202466697,1,0.0015672287578984,1,1,0.164201705698878,1,1,1,0.552510628139171,0.00263035176470893,0.482715571048523,1,1
"TVC.Cell.Sphericity.SD",1,1,1,1,1,1,1,1,1,1,1,0.0156399558462125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Cell.Volume.frac.min",1,0.38255740003177,0.00126015160150177,5.17348217614944e-06,1,1,1,4.29902041109601e-05,1,1,1,3.07777458696731e-07,1,1,1,0.135437959605662,1,1,1,1,1,4.24087870217092e-12,1,1,1,1,1,0.00116629996998819,1,1,0.00267735958769594,1,1,0.779845933362537
"TVC.Cell.Volume.frac.max",1,0.0203315336613013,1,1,0.460271097911422,0.0383358965523719,1,6.22967591806245e-19,1,1,1,1,1,1,1,9.67524683403823e-08,1,1,0.0928112342206166,1,1,5.53736440079587e-14,0.00562799025112293,0.429126404245314,1,0.243663117743079,1,1,1,1,1,0.0150522575065694,1,1
"TVC.Cell.Volume.frac.mean",1,0.012745856285398,0.0911450501059065,1,0.872173387912626,0.0220323632464976,1,3.69140963882197e-16,1,1,1,0.0208258216530834,1,1,1,1.10536153794217e-05,1,1,0.407386517698876,1,1,1.58950544671129e-15,1,1,1,0.19161860289505,1,0.29010315133382,1,1,0.636495892374492,1,1,1
"TVC.Cell.Volume.frac.SD",1,1,1,1,1,0.848162204973608,1,8.81916617784017e-24,1,1,1,0.000147745666086134,1,1,1,6.41927639327268e-08,0.765552508985471,1,0.247329747348946,1,1,1.50951781904606e-05,0.033569092925833,1,1,1,1,1,1,1,1,0.000600488756318251,1,1
"TVC.Nucleus.Ellipticity..oblate..min",1,1,1,1,1,1,1,1,1,1,1,1,1,0.532418273935704,1,1,1,1,1,1,1,1,0.640941920970583,1,1,1,1,1,0.813796775972634,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..max",1,1,1,1,1,1,1,1,1,1,1,3.36574662027376e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..mean",1,1,1,1,1,1,1,1,1,1,1,0.581718243305922,1,1,1,1,1,1,1,1,1,1,0.959715022658491,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..oblate..SD",1,1,1,1,1,1,1,1,1,1,1,0.0168146818853103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..prolate..min",0.640735531502965,1,0.303430596281666,1,1,1,1,0.00403251149552558,1,1,0.0221617722920806,0.000276182907137279,1,1,1,0.0183448618134782,1,1,1,1,1,1,1,1,1,1,1,0.151207821613731,1,1,1,1,1,1
"TVC.Nucleus.Ellipticity..prolate..max",1,1,1,0.234139754770059,1,1,1,0.170370973349445,1,1,0.288630084489799,0.170408905919533,1,1,1,1,0.253279830441173,0.523829578748817,1,0.0105499002125981,1,1,0.0868914722825817,1,1,1,1,1,1,1,0.181634507660962,0.00756814091675036,1,1
"TVC.Nucleus.Ellipticity..prolate..mean",0.790442481657211,1,0.239370250956489,1,1,1,1,0.00333268747914403,1,1,0.00118075982217696,1,1,1,1,0.46848218441212,0.760762424497345,0.21186901729007,1,0.61402990610958,1,1,0.86317878704875,1,1,1,1,0.264777566531951,1,1,0.0265617596908189,0.0205000731315302,1,1
"TVC.Nucleus.Ellipticity..prolate..SD",1,1,1,1,1,1,1,1,1,1,1,0.0232125608914692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.min",1,1,0.348554856680929,1,0.769746718018942,1,1,0.279061625840849,1,1,1,2.07856202236715e-09,1,1,1,1,1,1,1,1,0.181866886358095,1,1,1,1,1,1,1,1,1,1,1,1,1
"TVC.Nucleus.Sphericity.max",1,1,1,0.158495081542421,1,0.803566469783795,0.0143702713360943,0.0548039533551097,1,1,1,1,1,1,1,1,1,1,1,1,0.395578447371095,1,0.0744100705154334,1,1,1,0.178864061638489,1,1,1,1,1,1,1
