"","5HTR","ADF/Cofilin","Arhgef8","BMP","Col9a1","Daam","Ddr","Depdc","Dync2h","EPB4.1","Eph","Ets","Farp","FGF4","Fgfr","Foxf","FZD","Gata","Gna-L/S","Gna12/13","Hand","Handr","MRF","NDE","Paxillin","Rab5","Rabep","Rho","RNF149","Rock","TLE","Tol","Tyrosinase","Vangl"
"ATM.dist.mean_Cell",0.147085131591329,0.252681529731814,0.329876864532721,0.15401686906278,0.212136549342776,0.262937422260242,0.278080598740016,0.315628271103846,0.26918265812181,0.143847485643899,0.169640464120271,0.327155962577046,0.249110477536981,0.130347036347274,0.228818866945906,0.385781104210282,0.127891755564008,0.338745816430292,0.244407189518248,0.247873420454257,0.242536418810273,0.446898155560792,0.159318248541645,0.260402995882842,0.276465679942389,0.215928165454975,0.213229576772979,0.294040527222816,0.400003365127158,0.298591276686211,0.234784900890116,0.123827783692694,0.254529456890468,0.221144338127443
"TVC.dist.min_Cell",0.129500227480427,0.145166117493593,0.104680180912221,0.145275807284052,0.186694685540708,0.158160353922716,0.116598698891798,0.0961836214648517,0.155871065083724,0.147852653277278,0.136694047489832,0.11723783537937,0.130546729045227,0.174009712078564,0.125850468173585,0.11617607983413,0.157384291495436,0.141128022916985,0.151170058366209,0.154177025004326,0.158795540086701,0.130397112911132,0.206525753667764,0.127792263049443,0.136860277395001,0.186400345834944,0.119192555318838,0.127160719860746,0.114891955794556,0.144555285756135,0.118852274252463,0.185178907861008,0.13584583759814,0.136581819754415
"TVC.dist.max_Cell",0.342219041108533,0.261106949555715,0.249815400889327,0.427381726579855,0.309647516099514,0.288401807129883,0.2018373694842,0.242462078296409,0.252669022372883,0.342767941090554,0.304698988976871,0.168767190488382,0.262069911775626,0.46119590610941,0.283457875984585,0.250152402755586,0.370565165329712,0.260567569546814,0.26669999307132,0.34940191917203,0.3042859584282,0.316295023417038,0.537881528085488,0.240888299052166,0.221328483782316,0.347826190722327,0.239316327652334,0.258510587778775,0.184505153154376,0.264598010930754,0.240618020189457,0.450636416710139,0.281950089680595,0.349539074515137
"TVC.dist.mean_Cell",0.218403953105956,0.191149606000439,0.161702178655072,0.253518687964126,0.240399838675991,0.213733604250271,0.149529106248503,0.151039287182705,0.19239362315902,0.223002577568491,0.204200399599931,0.139868035632718,0.181601164522711,0.286135244734622,0.188320399835545,0.168899070685557,0.244413752826905,0.195650629530068,0.202249275744999,0.226669571981217,0.218740334127319,0.206619778217375,0.329684764103096,0.172938552012649,0.170814976793721,0.245672671406482,0.168324010974141,0.17939628238183,0.147500506277654,0.190295493080994,0.168017256866462,0.288666835761889,0.193302641740055,0.223104367551258
"TVC.dist.sd_Cell",0.0667275198875106,0.0400480111172985,0.0538595873619453,0.0897011967398323,0.0536564314700285,0.0481466559249188,0.0295733794102002,0.0541789532166522,0.0336379568440195,0.0656139830411728,0.0564130934257905,0.0229222860632522,0.0456955605855141,0.0969265614343438,0.0573676422267714,0.0523719485180352,0.0719577781940156,0.0441882988166755,0.0440114423925635,0.0645429389032659,0.0526800971581264,0.0738782370867034,0.108837157364323,0.0368936701138147,0.0318495506987851,0.0570536531647841,0.0442399055607616,0.0473818722206769,0.0269608694499435,0.0395509426342535,0.0406106600824683,0.0877077106034587,0.0527282119361362,0.0661326551600909
"TVC.ATM.dist.min_Cell",0.547899182421815,0.58632254697569,0.466681519915379,0.481514700371063,0.550841526125172,0.566863729887247,0.670310987366377,0.535679653543136,0.581481473023444,0.598334992904195,0.556265764390533,0.560399877729335,0.555207239981627,0.54152113521394,0.658139937115191,0.50090216020881,0.545670631485461,0.559802283017266,0.631941965568109,0.489551543008337,0.562117483503412,0.413603024549165,0.320345937755158,0.693549253895846,0.600783466536492,0.500604045253558,0.609793238252513,0.522569463168933,0.482936860938717,0.548412454830537,0.623861912244341,0.470158334764264,0.546544152963862,0.525368748323002
"TVC.ATM.dist.max_Cell",0.857142857142857,0.936671127109618,0.923076923076923,0.828571428571429,0.9,0.9,1,0.97196261682243,0.966666666666667,0.9,0.94,0.977272727272727,0.960120559740714,0.894736842105263,1,0.983050847457627,0.861111111111111,0.944444444444444,0.941176470588235,0.922237676807302,0.933333333333333,0.997452553810523,0.694915254237288,1,0.96875,0.888888888888889,1,0.966666666666667,0.96,0.9,1,0.75609756097561,1,0.933333333333333
"TVC.ATM.dist.mean_Cell",0.697839945236084,0.762034334423992,0.691348574540928,0.659564215640433,0.735431100271875,0.737157298927604,0.831152441493436,0.755630970822276,0.774933604970059,0.74870963377882,0.744997980952903,0.772611911624656,0.756638081936953,0.725081656951353,0.8295615055052,0.743764622881135,0.70824301097663,0.757130307415273,0.791737626684922,0.707192967442228,0.750698490553231,0.726686073285549,0.510661292916354,0.835868661158016,0.785879340275577,0.699423922386136,0.801911807748568,0.745604661174688,0.725364071846906,0.730107771948803,0.811020155153948,0.615914440382276,0.769945620165278,0.737172398212069
"TVC.ATM.dist.sd_Cell",0.118541278671508,0.148632019193997,0.180091111902628,0.125234506940799,0.142740401944851,0.138344251332429,0.133767807202097,0.159660402292474,0.155053161940178,0.122880132866471,0.14841525160933,0.182781557394567,0.158487890130369,0.138529948679084,0.129953036916722,0.177476544158848,0.119123576798092,0.158179653821723,0.125083859953264,0.164493407622625,0.145835266212964,0.212331294046942,0.128798179237945,0.123975162350751,0.152009556244295,0.148999888804009,0.142570469960054,0.16721337750559,0.200631873016331,0.14462792876998,0.142804849273725,0.10797527326207,0.173600487148335,0.160008040931799
"TVC.cosine.min_Cell",-0.560024537277213,-0.211087951261803,-0.637044276501199,-0.707836030399223,-0.220700849925448,-0.249662472522548,-0.245539290312316,-0.811231459562815,-0.247908011085583,-0.531062167406612,-0.523513227673844,-0.0904563520655084,-0.353134402802142,-0.694249843581049,-0.591717235513323,-0.653743319018543,-0.586431980815453,-0.168021634341011,-0.19206683571142,-0.572179322588529,-0.41607993253897,-0.666681707679079,-0.626430559250354,-0.278312819243158,-0.213106389977794,-0.340199861265241,-0.364679203090244,-0.359307318068212,-0.0506265413119822,-0.195810090559814,-0.430739762391381,-0.573407623123982,-0.522682906758938,-0.547034500505851
