Row.names,ATM.dist.mean_Nucleus,TVC.dist.min_Nucleus,TVC.dist.max_Nucleus,TVC.dist.mean_Nucleus,TVC.dist.sd_Nucleus,TVC.ATM.dist.min_Nucleus,TVC.ATM.dist.max_Nucleus,TVC.ATM.dist.mean_Nucleus,TVC.ATM.dist.sd_Nucleus,TVC.cosine.min_Nucleus,TVC.cosine.max_Nucleus,TVC.cosine.sd_Nucleus,ATM.Nucleus.Dist.to.Cell.Membrane.min,ATM.Nucleus.Dist.to.Cell.Membrane.max,ATM.Nucleus.Dist.to.Cell.Membrane.mean,ATM.Nucleus.Dist.to.Cell.Membrane.SD,TVC.Nucleus.Dist.to.Cell.Membrane.min,TVC.Nucleus.Dist.to.Cell.Membrane.max,TVC.Nucleus.Dist.to.Cell.Membrane.mean,TVC.Nucleus.Dist.to.Cell.Membrane.SD,ATM.dist.mean_Cell,TVC.dist.min_Cell,TVC.dist.max_Cell,TVC.dist.mean_Cell,TVC.dist.sd_Cell,TVC.ATM.dist.min_Cell,TVC.ATM.dist.max_Cell,TVC.ATM.dist.mean_Cell,TVC.ATM.dist.sd_Cell,TVC.cosine.min_Cell,TVC.cosine.max_Cell,TVC.cosine.sd_Cell,ATM.Cell.Ellipticity..oblate..min,ATM.Cell.Ellipticity..oblate..max,ATM.Cell.Ellipticity..oblate..mean,ATM.Cell.Ellipticity..oblate..SD,ATM.Cell.Ellipticity..prolate..min,ATM.Cell.Ellipticity..prolate..max,ATM.Cell.Ellipticity..prolate..mean,ATM.Cell.Ellipticity..prolate..SD,ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min,ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max,ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean,ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD,ATM.Cell.Sphericity.min,ATM.Cell.Sphericity.max,ATM.Cell.Sphericity.mean,ATM.Cell.Sphericity.SD,ATM.Cell.Volume.frac.min,ATM.Cell.Volume.frac.max,ATM.Cell.Volume.frac.mean,ATM.Cell.Volume.frac.SD,ATM.Nucleus.Ellipticity..oblate..min,ATM.Nucleus.Ellipticity..oblate..max,ATM.Nucleus.Ellipticity..oblate..mean,ATM.Nucleus.Ellipticity..oblate..SD,ATM.Nucleus.Ellipticity..prolate..min,ATM.Nucleus.Ellipticity..prolate..max,ATM.Nucleus.Ellipticity..prolate..mean,ATM.Nucleus.Ellipticity..prolate..SD,ATM.Nucleus.Sphericity.min,ATM.Nucleus.Sphericity.max,ATM.Nucleus.Sphericity.mean,ATM.Nucleus.Sphericity.SD,ATM.Nucleus.Volume.frac.min,ATM.Nucleus.Volume.frac.max,ATM.Nucleus.Volume.frac.mean,ATM.Nucleus.Volume.frac.SD,TVC.Cell.Ellipticity..oblate..min,TVC.Cell.Ellipticity..oblate..max,TVC.Cell.Ellipticity..oblate..mean,TVC.Cell.Ellipticity..oblate..SD,TVC.Cell.Ellipticity..prolate..min,TVC.Cell.Ellipticity..prolate..max,TVC.Cell.Ellipticity..prolate..mean,TVC.Cell.Ellipticity..prolate..SD,TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min,TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max,TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean,TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD,TVC.Cell.Sphericity.min,TVC.Cell.Sphericity.max,TVC.Cell.Sphericity.mean,TVC.Cell.Sphericity.SD,TVC.Cell.Volume.frac.min,TVC.Cell.Volume.frac.max,TVC.Cell.Volume.frac.mean,TVC.Cell.Volume.frac.SD,TVC.Nucleus.Ellipticity..oblate..min,TVC.Nucleus.Ellipticity..oblate..max,TVC.Nucleus.Ellipticity..oblate..mean,TVC.Nucleus.Ellipticity..oblate..SD,TVC.Nucleus.Ellipticity..prolate..min,TVC.Nucleus.Ellipticity..prolate..max,TVC.Nucleus.Ellipticity..prolate..mean,TVC.Nucleus.Ellipticity..prolate..SD,TVC.Nucleus.Sphericity.min,TVC.Nucleus.Sphericity.max,TVC.Nucleus.Sphericity.mean,TVC.Nucleus.Sphericity.SD,TVC.Nucleus.Volume.frac.min,TVC.Nucleus.Volume.frac.max,TVC.Nucleus.Volume.frac.mean,TVC.Nucleus.Volume.frac.SD,nATM,nTVC,ATMgroup.Ellipticity..oblate.,ATMgroup.Ellipticity..prolate.,ATMgroup.Sphericity,TVCgroup.Ellipticity..oblate.,TVCgroup.Ellipticity..prolate.,TVCgroup.Sphericity,TVC.contiguous,ATM.contiguous,TVC.Volume,ATM.Volume,Threshold.nuclei,Threshold.membrane,surface.dist
Arhgef8.nextpart_image15.2020_01_10,-2.05517413633648,-0.52702830832322,0.260109338987744,-0.0125473750300218,0.301054262067513,0.876371738271802,0.037039420160982,0.582217861197627,-1.12194761222339,-1.35104549211758,1.1039396813689,1.18611293691141,-0.434456215313991,-0.562781338444067,-0.518900822710193,-0.41312051509036,-0.36149910219803,-0.714929221680102,-0.610859274406376,-1.05569911567333,-2.76755862825186,-0.110980850720788,0.126357915576856,-0.0615783944778322,0.0865398221567619,1.31713793796417,0.0443251384850787,0.945326457150836,-1.50061614805085,-1.37311748570732,1.16953163712996,0.881846170125967,-1.76156410249052,-1.35224922169972,-1.64420810488087,-0.210700187217438,1.95813196930798,1.49254943773305,1.89591640250136,-0.950245007286681,1.45509541482255,2.87417977031686,2.48655664896673,2.92709432909921,-0.0961455499139673,-0.390422144328789,-0.250689829160253,-0.555615706792962,-0.532746663753043,0.441675778529685,-0.114648702203098,1.12550038982493,-1.27853939766095,-1.69063702792666,-1.62870545837196,-0.683935017081617,1.49139037747364,1.580664822743,1.69548923912991,0.376439233747685,0.287616085601171,0.114140277007966,0.233173908708484,-0.376497317882484,0.409800939091065,-0.0666017648353934,0.244478398634409,-0.655360473431598,3.60125660184488,1.96443859948472,3.52685333036801,-1.07754269131695,-1.22164460653226,-2.25083269859593,-2.30554063871451,-1.2779518951917,0.335099243097371,0.564431367069092,0.554536820357047,0.283505680960028,0.333154360401102,-0.232443046698401,0.162030969803428,-0.707780003915688,0.258410085219495,-0.696216685136354,-0.284794344613209,-1.19593030469973,-1.55974655038513,-0.879013379985365,-1.49327705746696,-0.0225477192691907,-1.54718612208752,-1.57749892810194,-1.96502123818261,-0.529238769044932,1.35026853938144,1.51628926947735,1.61193391843131,-0.603285377157193,-0.552950520012219,-0.315372162304597,-0.480206970034401,-0.124589626272073,-0.0186607398260689,0.106904517019216,1.22855312979702,-1.59270170754853,0.71238788327502,0.0820124397988196,-1.57204389624641,-1.20702184383095,0,0,-0.14877418301539,0.0122350084043281,1.08572279565058,0.899830002628709,0.244806806811617
Arhgef8.nextpart_image16.2020_01_10,-0.334309790019478,-0.765909151167127,-0.48634185246065,-0.50471554146115,-0.3135977726194,-0.416887965728443,0.037039420160982,-0.370363221131898,0.289107558287588,0.0825924521271079,0.193463547457243,-0.0760445510083243,-0.225780941239172,-0.0407767930027553,-0.132500404167855,0.292242040002059,-0.75389924762835,-0.816170047410351,-0.81438379476297,-0.780518160643272,-0.278896271688699,-0.432670380952998,-0.514120010123811,-0.485291295111403,-0.533080378397933,-0.487661186484869,0.0443251384850787,-0.433721706177208,0.493077360620656,0.658700966007022,-0.911409611624782,-0.55157650618221,-0.378560806854753,-0.631107988566719,-0.567710523789143,-0.64467667538262,1.43126713522813,0.733946182658501,1.19907488236966,-1.20478785889664,-0.018719876416295,-0.452961605661703,-0.282964123627968,-0.770727937316878,-0.544483456435896,-0.993644537872985,-0.798797078472762,-0.754030894928943,1.05689328476525,0.53510958516487,0.927928281805432,-0.970376165715383,-1.27781232602859,-0.797103861241396,-1.13091325152096,0.4938223175464,1.53464078070306,1.41777460113292,1.61972132984362,0.0955399429611493,0.244213793436488,-0.297956696836811,0.0177167691057311,-0.735148886809977,0.5837422306883,0.360540334130824,0.555354491616309,-0.45685891225442,1.91073031674244,1.84470862578494,2.65491265996202,0.0152919549753847,-0.811975923547694,-0.724196983378131,-1.24519301557894,-0.277643704319895,0.694428689357907,-0.158562307408635,0.273851206964333,-0.774275803609344,-0.319004836780747,-2.0528224828864,-1.1870925662187,-1.26631979833348,-0.567179000708513,-1.0458979237411,-0.967805716247089,-0.868693557486574,-2.03821706835937,0.792260238279575,-1.08213177959997,1.85919195701906,-1.84338317615356,0.416100936906023,-1.00662546467671,1.84281195965818,0.792104533920151,0.731640425507344,0.893723617125463,-0.493143632479636,-0.597491448976129,-0.627810597070909,-0.675565778026887,-0.216376263920306,-0.0186607398260689,0.106904517019216,-0.625383846374942,0.844798019593814,-0.427521014678865,1.74297081853064,-1.74375228588705,-0.964331524016901,0,0,-0.775085207236743,0.864768230741533,0.883528700335097,0.668407817141556,0.100295784859237
Arhgef8.nextpart_image2.2020_01_10,1.72846036210394,-0.226561837316242,0.617846764797693,0.409199266493384,0.757343482743054,-1.32926009147318,0.037039420160982,-1.36016012677402,1.66455270785437,-1.33708257909151,1.10147746020285,2.05950358373649,0.122467315744226,-0.336544983825116,-0.11925797753243,-1.02397846235512,-0.241866354889299,-0.269166900993807,-0.22198817363955,-0.342904635940746,1.62503844690519,-0.0283533292936678,0.482929037143094,0.309697338255897,0.626987148989896,-1.55607745138962,0.0443251384850787,-1.52395214752393,1.80661149196585,-1.12080285284264,1.02846164671443,1.71368411571389,-1.13016891474911,-0.313545644687474,-0.70579268161468,0.746467562501261,-0.157112601684483,0.829391691884582,0.344041071061036,1.31377138259066,-0.464648294902447,-0.172047209784645,-0.317828289894341,0.261014847696198,-2.19715309196721,-1.77157755012906,-2.09350678119229,1.01752766901452,-1.71256479976206,1.99016031265815,-0.122277416690152,4.36411222575769,-0.463452796612157,-0.698483226437101,-0.6348456086765,-0.421527242009314,-1.39250720135338,-0.461159837111146,-0.977947469748398,0.914324812779996,-3.57008402239796,1.15315300797477,-1.74407262861917,6.1667800890677,-1.94543195097858,3.54350907622221,0.482803358752444,6.08879358553556,0.333921865798198,2.34122100295312,2.56038652004956,1.76634565835762,-1.36703143030568,-1.54540666425043,-1.96750142867256,-0.675463089336954,-0.577828998779017,-0.782940320909275,-0.818994545683753,-0.538386874477725,-1.48966772920823,-1.1809716133567,-1.55291148838097,0.646534159973108,-0.217404123809536,-0.20204116270339,-0.279796633340538,-0.201746011919345,-0.800307308198773,-1.52968044273398,-1.55667594522408,-0.998193064585534,-0.621442703584348,-0.560933545674944,-0.910659318241592,-0.244478172249731,1.1104385217017,0.905810811635904,1.20013684593238,-0.73868161063502,-0.290860910834428,-0.555254457354071,-0.629973649346815,-0.522691717111147,-0.0186607398260689,0.106904517019216,-0.949863716069954,1.12379837137497,-2.38440893641822,-1.31879386707308,-0.611321995067424,-1.63889299071743,0,0,-0.132985908268433,-0.00925595730540384,0.630786081190743,-0.132668978775514,-0.712578713622898
Arhgef8.nextpart_image3.2020_01_10,-0.127584366379684,-0.203723116773475,-0.350172129116935,-0.478731429170544,-0.49208323917622,-0.527953230294935,0.037039420160982,-0.473444283512991,0.378764333321672,-0.108587225664374,-0.169411975677509,-0.151305690625574,-0.451725949972187,-0.666165992500841,-0.583454030105509,-0.600091780083294,-0.414974849501328,-0.631860463417392,-0.522854733741336,-0.835050923623635,0.0758652897945569,-0.391395779644667,-0.257734238980742,-0.413769452662309,-0.339596076106318,-0.882272736828583,0.0443251384850787,-0.839034880379011,0.718744612278126,-0.279640935222207,0.323966220194425,0.156661021208354,-1.17051705043548,-0.465263018495217,-0.819523161427837,0.546333894978518,-0.210900824937673,-0.204798310240185,-0.227380074595135,-0.0317771287210725,-0.220066308294245,-0.389647760801503,-0.33832802719964,-0.410974967200569,-0.050367305183599,-0.396840208991226,-0.228866146970549,-0.653106725134774,0.472351350076588,0.075430225737755,0.343130456411205,-0.642153947517032,-1.2575525732457,-0.401674701620334,-0.899816351916055,0.989438002314522,-0.133828821131051,-0.088431084404385,-0.12152399771076,-0.051365428227451,-1.03398562957085,-0.17314040603046,-0.737468185296852,1.20904262949629,0.210712217777555,0.707010461089594,0.486422000517146,0.385076623250115,-0.230635234286298,1.06933177793459,-0.159723458800576,1.18205979252452,-0.0698463582396024,0.441157766190009,0.0278283574032864,0.225516653018094,-0.252134378434878,-0.582024457775738,-0.49794036939076,-0.586208205020392,0.30021639468781,0.163870880628641,0.241283101245053,-0.39035842180961,-0.511132763535955,-0.563629167372025,-0.584693897189559,-0.385754130352705,-1.16457517480623,1.29663376651275,-0.236951798474927,1.78662807232767,-1.33752151367993,-0.659226593940754,-0.428351402723903,0.568145859714452,-0.436494268733758,-0.550029743880162,-0.63067799260525,-0.0723673981091255,-0.622526180828343,-0.5623111180073,-0.632247653548691,-0.261810741243953,-0.0186607398260689,0.106904517019216,-0.486740465361074,-0.438407771593812,-0.331764950072332,-0.076932018362992,-0.5508458997029,-0.00159522012044171,0,0,-0.424096975740139,0.387003803119896,1.09246259882776,-0.00805703274397029,-1.19127147384015
Arhgef8.nextpart_image4.2020_01_10,-1.0968640369738,-0.44358278827189,-0.384937416437345,-0.356483000989555,-0.36743509012169,0.518390327166983,0.037039420160982,0.481096440807888,-0.686625447664759,1.12827044375427,-0.426563326386015,-0.729615189805466,-0.429466505990216,0.0930018516019457,-0.161469550538974,0.978296189763596,-0.250245220979498,-0.259833555620216,-0.278845203933561,-0.340478475575755,-0.70676719215109,-0.29144425216168,-0.403092159685241,-0.329333719663221,-0.479002279499145,-0.217997577408595,0.0443251384850787,-0.270100752620827,0.185914911543743,0.939691514669403,-0.83788525432181,-0.686675046121348,0.970433272935618,0.0505693806228847,0.468625439813426,-1.1033666905993,-0.0660880806489368,-0.492670520865288,-0.295404399448109,-0.646432577838302,-0.236231451643221,0.317661968444727,0.0952205413111856,0.790786104396571,0.346108961222069,0.248977547666401,0.312250229217125,-0.283086378906811,0.383840663425203,0.151393891087834,0.323518260210605,-0.441017125313397,1.06989214958081,0.904097308221566,1.08792463838853,-0.275956768441276,-0.606900119563811,-0.718939458151968,-0.737038960758781,-0.37985525689325,-0.551955398023014,-0.880486198016557,-0.753706100310482,-0.197635189439403,0.321758544101143,0.939613068109656,0.66590752564956,0.471549348953224,0.695813651939731,-0.828107001303927,-0.161902096936927,-1.50971048840122,1.05489321063084,-0.102040859878802,0.589295624370962,-0.944979911122201,-0.166063637422985,-0.328253490194701,-0.455008188778665,-0.319727710759043,0.529078898659179,-0.181198641744974,0.161874233181338,-0.883454086367607,-0.480188289513833,-0.581366176700601,-0.571845586481392,-0.491617109914432,-1.67942519371674,0.926106386280215,-0.0607181833724046,1.65475853542676,-0.810459161785541,-1.89093662347774,-1.54583208174676,-1.35727260016927,1.03002836005628,0.686865921773285,1.1093814735626,-0.831311570496019,-0.515367028057591,-0.712017392385225,-0.745038823514327,-0.515689726225312,-0.0186607398260689,0.106904517019216,0.532634774136237,-0.774600235314443,0.810828576731557,0.943737730601464,-0.998562669752348,0.188889303310067,0,0,-0.410809151522863,0.368916445306117,1.05539368135326,0.178860886303346,-0.188726259045522
Arhgef8.nextpart_image5.2020_01_10,0.0298989392537195,-1.12563165818289,-0.311972842443186,-0.271716977241628,-0.126259821540784,-0.391086690206692,0.037039420160982,-0.671316527298675,0.452630555904258,-0.054811217019079,0.731485161474819,-0.0539373136112906,0.612825050701813,0.345912383297528,0.494187108657162,-0.529232438169928,-0.613614493545724,-0.532094852698277,-0.559726677695529,-0.310639164340884,0.510566241490258,-1.01440318981482,-0.418557610116754,-0.336264965083736,-0.250344183528223,-0.753827069583488,0.0443251384850787,-1.11857965529452,0.874381666534034,-0.4106576914244,0.736472408398778,0.0672448023458284,0.486909623164676,0.252792494084304,0.378490081025856,-0.211789331557217,-0.729242487408594,-1.1612393380396,-1.02281482353567,-0.571990382018067,-0.758328359445586,-1.03076193982069,-0.99177907307708,-0.802748215660848,-0.0770759109531676,-0.129582308802616,-0.109314617760727,-0.13999472295351,0.743857772006159,0.509975762012906,0.719432303069124,-0.564657586746084,0.246080688943653,0.620943065594109,0.484013195122689,0.408102108000573,-0.490597720478939,-1.22314203406531,-0.98040844077368,-1.22851829837681,0.743666342086675,0.967372462018794,0.911923632528906,-0.154433357866691,0.233283472545919,0.274314956906896,0.295649001377114,-0.0792710554208699,-0.131137169486262,0.796423038323019,0.699447334388654,0.814475981802394,-1.12364158162441,1.3989375467437,0.154659289213138,2.13643641847369,-0.129847811450168,0.0285112402353713,-0.175395837107723,0.0411164808410789,0.587803659582992,0.662912241401318,0.503063736700232,-0.356201605478679,-0.869863040064601,-0.950626415261757,-0.83121616305236,-0.498702838337491,-0.51311517250574,-0.562571646516498,-0.745119482769911,-0.316196163306862,0.642670925107416,0.309854224106627,0.895940609912456,-0.328277765035831,0.308281998659347,-0.857550282434078,-0.369859635141749,-1.06389520369412,-0.468544093589977,-0.543814966510966,-0.512363279836756,-0.164932764854312,-0.0186607398260689,0.106904517019216,-0.113711277524198,-1.13606045492711,-0.373492859072592,1.59164172719361,-1.24020296345776,0.720034513611785,0,0,-0.646775159600278,0.690112869204907,0.748732636791442,-0.417496283990473,-0.748706469110992
Arhgef8.nextpart_image6_left.2020_01_10,0.800525053163848,-0.521989379822073,-0.127151808704159,0.0909328032809891,-0.0985831421482664,-1.54229698352137,0.037039420160982,-1.20904773152468,1.32697941902372,0.271093543518173,0.420682302615017,-0.574989130199294,0.00667199519675662,0.35813019403337,0.199107054250074,0.687861341279663,-0.478490606263816,-0.730011922562162,-0.696452920329102,-0.910085196411819,0.81651319993066,-0.370453474755687,-0.196196897044568,0.00692528052404793,-0.236484605832168,-1.56604496860484,0.0443251384850787,-1.28249655639824,1.51377764478029,0.876243121794465,-0.0597412231670898,-0.635184043478132,-1.43858282345988,0.387546744633199,-0.402872517970976,2.24676253251158,-0.302840387773657,1.85967414473095,0.799749392679603,2.95375081021745,0.120567116700031,-0.491528261808242,-0.241401010618957,-1.01085766436709,-0.564372548199818,-0.283600723756122,-0.453235180402089,0.512828198254685,-0.649433693283114,-0.435298135574089,-0.603243457837354,0.374144968582238,0.787788356223775,0.659152107350747,0.798746126316415,-0.236918503499497,-0.28094865075289,-0.319619034498838,-0.333961905109918,-0.203019387994988,-0.763057086084845,-1.79853301218646,-1.30638036086443,-0.83398944086269,-0.206503349032271,0.401517416151532,0.0812058759215355,0.630921814318591,-0.0108067393694543,1.17979850201718,1.46966853686005,0.969449002126566,-0.220487294522191,1.23129118252024,-0.0664954079002691,1.31647204525974,-0.539565205370128,-0.83584021781817,-0.960995459006092,-0.652875710679314,-1.65619857715106,-2.88724922741712,-2.26625468587158,-0.279282508216708,-0.162393877556117,-0.0865280049845318,0.0352930727550465,0.0803080655194266,-0.98348610347908,2.32067720259265,1.21770276821301,2.41049899033751,-1.20971679105279,-1.48877204103511,-1.26331840777574,-0.586407637205496,-1.17710803622553,-0.0952278554075473,-1.16910101849398,1.19278985371244,-0.197440688886588,-0.445482656693401,-0.377604273541524,-0.340046364767424,-0.0186607398260689,0.106904517019216,-0.75836515150451,0.327731232380473,-0.422306639412517,1.68645678051516,-1.4998452389711,-1.75576212646171,0,0,0.148350358271376,-0.39221027967533,0.580237557361872,0.214464299455216,-1.96079266573658
Arhgef8.nextpart_image6_right.2020_01_10,-0.961274194667669,-1.15189475685816,-0.727559374666895,-0.890079987411559,-0.678108442294046,-1.19937499568019,0.037039420160982,-0.701245274923211,1.18553418065602,0.669805662098697,-0.0266067027288451,-0.482052824599076,-2.07179300895937,-1.60730379383941,-1.7818561079977,0.211153464156029,-1.05673444777306,-1.02785786661808,-1.03010273446244,-0.808087299448813,-1.40487043141107,-1.05831003599839,-0.772544135180584,-0.911925208090898,-0.736255458701119,-1.1700508593165,0.0443251384850787,-0.670095117453583,1.03791439189347,0.810696279070229,-0.570370256261759,-0.649690002232738,-0.272768111866951,-0.59200273539035,-0.513695507252946,-0.832990840473172,0.779196541244754,1.0415089039478,0.986900370481219,-0.227269521703569,-0.161675931674329,-0.0486559998432696,-0.190146796406588,-0.182462869073658,-1.14160065833152,-0.37744978249929,-0.731461799070362,0.753866111473118,-2.05471169998987,-1.74544108498383,-2.01092967539469,0.324303466026077,-0.00142825012214263,0.17506573172179,0.25803853449606,-0.198122770964609,-0.706441193118366,-0.104918662656897,-0.529065614038296,0.0712592995412364,0.120185315738646,0.481637085243276,0.423420831908696,-0.0962539664728704,-1.47210057756547,-1.43798727035696,-1.63623179638719,0.0245094949087205,-0.191120941362874,-0.0239184802670088,-0.192563562076945,-0.153054937717183,0.220139172430864,-0.041687755097597,0.044609886199624,-0.059589439422623,-0.704075904618413,-0.501600315797941,-0.643725942468823,-0.160040073089125,-0.00601901885645641,-0.944237177590095,-0.534759098876496,-0.792861095325555,-0.510355629603421,-0.278335581579275,-0.364966238756808,-0.189010955158959,0.399758618912408,0.659849892356482,0.0741291231844178,0.370549652579222,-1.3925472123975,0.0184177102267179,-0.918199264964926,1.0677119304766,0.637391803942486,1.29278176034835,0.881281009334141,0.356231991420098,-0.382091194239749,-0.809784164133299,-0.608723050534833,-0.780435527495195,1.84119299617209,0.106904517019216,-0.509376427245825,-1.05831409758192,-1.81127939755137,0.640284723736056,-0.617462035317316,0.3714067934412,0,0,-0.206822427206118,0.0912501538465832,1.08572279565058,0.214464299455216,-0.324205342125877
Arhgef8.nextpart_image7_left.2020_01_10,-0.177748883672678,-0.0992252238010417,-0.257340642422924,-0.373727281998574,-0.430113991249981,-1.02300861272659,0.037039420160982,-0.926516329851388,0.681441656435521,0.163912821712548,-0.338277759321564,-0.16895217159997,-1.2969373849383,-1.31216263685412,-1.35378139337508,-0.319704432871235,-0.886416824464516,-0.924895304763166,-0.930934408234726,-0.825082950251901,-0.0601376345872809,-0.370862575102596,-0.384680780828871,-0.557786001053401,-0.466894522311928,-1.11865257898683,0.0443251384850787,-1.09519675388432,0.935194100241032,-0.140109285515256,-0.0502758559362046,0.0469931328183555,-1.20739676461712,-1.3697294116459,-1.40590736487157,-0.883595832112457,1.03594693933067,0.31321729656783,0.753851892406431,-1.19100390993127,0.609474078317135,-0.035137755967901,0.273582868714649,-0.865352108323929,-0.593372844012017,-0.89646535123893,-0.77676063057926,-0.493530700757547,0.663478579459539,-0.210744595502716,0.32763741476039,-1.20354910917396,2.83984978564645,2.30578395716778,2.8270463071452,-0.699146696409496,-1.63341537027332,-1.89513378562211,-1.95771947597423,-0.822023418206329,-1.00873478231677,-1.67869012114232,-1.40783075781894,-0.362533089495344,0.621560469487839,0.0395696761859165,0.427002817485963,-0.829221673636362,0.631098917100859,1.54983400718789,2.3761157776081,1.09906486157969,-0.563594667982717,0.378343379890996,-0.871163325731491,0.862905301607951,0.245933172307671,-0.364853265909714,-0.0353805435577235,-0.674700135895098,-0.268708688375964,-1.46640513632972,-0.86297429312241,-0.884416414689899,-0.448873517122835,-0.709267481387064,-0.57454412044308,-0.405493543760334,-0.298087153764255,-0.41389264555726,-0.811784726437961,-0.268171130716175,0.233647765812358,0.368487768497877,0.117142222776767,0.0117633042251009,0.0467058366352568,-0.303769973342822,-0.138438339779792,-0.421266220370881,-0.479662135618692,-0.542638810720054,-0.594907822564855,-0.325205606344447,-0.0186607398260689,0.106904517019216,-0.998148374331539,-0.112773267754774,-0.613818768625586,0.516828826049404,-1.2258028451656,-0.651019489635182,0,0,-0.41871236301178,0.379674279827449,0.438701690641034,-0.0703630057597423,-0.504844119566352
Arhgef8.nextpart_image7_right.2020_01_10,-0.433961774615781,0.225807934874091,-0.0588776799184743,-0.0803020054712983,-0.303352649013291,-0.462741134979107,0.037039420160982,-0.662601860411967,0.365122157982681,-0.658048904428862,0.399256735560674,-0.0559007591469068,-0.452767984270918,-0.524716901717867,-0.50741223673736,-0.295808212070056,-0.344335812426383,-0.707158574167614,-0.570487025961571,-0.982099799411841,-0.119953899516426,-0.234112194726131,-0.143867968083505,-0.258984240229926,-0.250185542829042,-0.881237840946052,0.0443251384850787,-1.04996802672146,0.898774123056701,-0.673090230453599,0.602697622360121,0.230526730914319,-0.874288161920126,-0.800605784590716,-0.897511577483017,-0.344211357207911,0.670284428884509,1.25904522756172,1.04009640152972,0.66299821683608,0.395126404502262,0.910135236782868,0.762190558552079,0.983874867364288,-0.494496835445425,-0.703439029127174,-0.625765369857948,-0.34590518830609,0.170383521253709,-0.554766204305822,-0.144957154778932,-0.881166005338108,-1.08112962418194,-1.3829949584877,-1.35050773502051,-0.531540730481752,1.16097805522778,0.636781122333289,0.964119759756235,-0.562891762117729,1.079640761098,0.851272990150506,1.07244980737834,-0.750422261608407,-0.605878154592838,0.378877790416552,-0.17894409353489,1.13714037032364,0.491212944057663,1.0267515973099,0.842301019206425,0.303861215409113,-0.0750589909131718,0.81866457512303,-0.00284133315553844,0.693417022132777,0.600119321354328,0.176326362842785,0.355969137319219,-0.302985295537352,-0.42356722299378,-1.96630156478304,-1.14249228964407,-1.08002083915354,-0.0646794990591874,-0.448862838785791,-0.26493871948102,-0.75109221855808,-0.0802372450130402,-0.368500949956063,-0.388130884586383,-0.327756240200047,-0.960665746038586,-0.980726772643508,-1.45023575933697,-0.280765111674982,0.069191116476113,0.599750311247231,0.577572086049432,0.254565155825048,-0.292862090682309,-0.351870625455225,-0.214122458504533,-0.193045416592333,-0.0186607398260689,0.106904517019216,-0.69712724335116,0.235290259412881,-0.453928469616859,0.519641280880322,-1.17973420386415,-0.743050795505536,0,0,-0.144884663216732,0.00694060239987322,1.01832476387875,-0.0703630057597423,-1.2454631070723
Arhgef8.nextpart_image8.2020_01_10,0.0516106959592448,-0.848716306663357,-0.441399546156792,-0.715845018941937,-0.355249657937998,-0.0700839442484875,0.037039420160982,0.00665037833863985,-0.219770360771301,-0.832336730286804,0.561642065152788,0.984443618754577,-1.12670330172693,-1.18582602184829,-1.20067220915489,-0.384240378167594,-0.772334278947743,-1.08387851292815,-0.993789111333765,-1.24293051086967,0.0590410412465932,-0.814182350362238,-0.337021671433874,-0.615663044207595,-0.231689400101409,-0.0664745724573663,0.0443251384850787,-0.0128720840538378,-0.356400915135793,-0.641441842382806,0.774018313684313,0.995535474442157,-1.0738216630308,-0.959929042573517,-1.08764905909424,-0.371616510296117,-0.194791661628342,-0.686986675104689,-0.470337905802089,-0.721030023284857,-0.97054460948007,-0.978563244232608,-1.05919648817633,-0.447847480461189,0.0767451025143158,-0.264952007567157,-0.0931140291714341,-0.664611713589626,0.920213717548121,0.392178099577222,0.774401741795664,-0.930507265040605,0.585131876640944,-0.274397285498561,0.169285586657378,-1.20823342058241,0.595255714288497,-0.253501711692197,0.146455192556963,-1.14787078160231,-1.23031288572869,-2.59951776098572,-1.96842892584951,-0.986832284381301,0.300274312899808,0.126373965612883,0.267442157661461,-0.31653875602015,0.358006768151523,0.0399133311520446,0.0940687732235049,-0.175243561860769,1.09877887669426,0.575307950429521,0.887338732194327,-0.306924895155922,-0.068261503038709,-0.104898048819785,-0.323746739638786,-0.0756308226407768,-0.0571542713307424,-0.418469980473839,-0.442123401426434,-0.34889777015091,-0.425198113591831,-1.00132056891948,-0.867227654115788,-1.04195200244445,0.812730781741873,0.509836839073223,0.438460788663884,-0.200678170000757,-0.234605194918268,-0.713091896658883,-0.528812823949679,-0.265476332306604,0.287897419703277,0.291499753610694,0.328397655471722,-0.216121509058896,-0.57311860309719,-0.35758341939566,-0.494637711708745,-0.0313964136358939,-0.0186607398260689,0.106904517019216,-0.495856832636159,-1.83577008083978,-0.776638927004267,-1.39693799248383,0.618850107328731,-0.496468700637369,0,0,-0.68066605757137,0.736245086805764,1.08572279565058,0.4102830717905,1.42799079904672
